Week;Terminal_origen;recogidas;productoMaestro
2020-07-28;Bogota;4861;Paqueteo 3-5
2020-07-28;Bogota;1244;Mensajeria
2020-07-28;Bosconia;264;Mercancia
2020-07-28;Bosconia;29;Mensajeria
2020-07-28;Bosconia;28;Paquetes 1-2
2020-07-28;Bosconia;5;Paqueteo 3-5
2020-07-28;Bucaramanga;798;Paquetes 1-2
2020-07-28;Bucaramanga;684;Mercancia
2020-07-28;Bucaramanga;345;Paqueteo 3-5
2020-07-28;Bucaramanga;155;Mensajeria
2020-07-28;Cienaga;127;Mercancia
2020-07-28;Cienaga;67;Mensajeria
2020-07-28;Cienaga;48;Paquetes 1-2
2020-07-28;Cienaga;21;Paqueteo 3-5
2020-07-28;Cucuta;694;Paqueteo 3-5
2020-07-28;Cucuta;348;Paquetes 1-2
2020-07-28;Cucuta;227;Mercancia
2020-07-28;Cucuta;30;Mensajeria
2020-07-28;Ibague;118;Mercancia
2020-07-28;Ibague;107;Paquetes 1-2
2020-07-28;Ibague;68;Mensajeria
2020-07-28;Ibague;36;Paqueteo 3-5
2020-07-28;Manizales;292;Mercancia
2020-07-28;Manizales;164;Paquetes 1-2
2020-07-28;Manizales;59;Mensajeria
2020-07-28;Manizales;26;Paqueteo 3-5
2020-07-28;Medellin;17646;Paquetes 1-2
2020-07-28;Medellin;9045;Mercancia
2020-07-28;Medellin;2513;Paqueteo 3-5
2020-07-28;Medellin;883;Mensajeria
2020-07-28;Neiva;170;Mercancia
2020-07-28;Neiva;53;Mensajeria
2020-07-28;Neiva;37;Paquetes 1-2
2020-07-28;Neiva;15;Paqueteo 3-5
2020-07-28;Pasto;203;Paquetes 1-2
2020-07-28;Pasto;115;Mercancia
2020-07-28;Pasto;47;Mensajeria
2020-07-28;Pasto;23;Paqueteo 3-5
2020-07-28;Pereira;1140;Mercancia
2020-07-28;Pereira;573;Paquetes 1-2
2020-07-28;Pereira;165;Mensajeria
2020-07-28;Pereira;106;Paqueteo 3-5
2020-07-28;Sincelejo;347;Paquetes 1-2
2020-07-28;Sincelejo;229;Mercancia
2020-07-28;Sincelejo;135;Mensajeria
2020-07-28;Sincelejo;33;Paqueteo 3-5
2020-07-28;Turbaco;418;Paquetes 1-2
2020-07-28;Turbaco;399;Mercancia
2020-07-28;Turbaco;102;Paqueteo 3-5
2020-07-28;Turbaco;96;Mensajeria
2020-07-28;Yumbo;5667;Mercancia
2020-07-28;Yumbo;2870;Paquetes 1-2
2020-07-28;Yumbo;787;Paqueteo 3-5
2020-07-28;Yumbo;420;Mensajeria
2020-07-27;Barranquilla;2270;Paquetes 1-2
2020-07-27;Barranquilla;2046;Mercancia
2020-07-27;Barranquilla;636;Paqueteo 3-5
2020-07-27;Barranquilla;241;Mensajeria
2020-07-27;Bogota;24664;Mercancia
2020-07-27;Bogota;12208;Paquetes 1-2
2020-07-27;Bogota;6478;Paqueteo 3-5
2020-07-27;Bogota;1132;Mensajeria
2020-07-27;Bosconia;109;Mercancia
2020-07-27;Bosconia;54;Paquetes 1-2
2020-07-27;Bosconia;51;Paqueteo 3-5
2020-07-27;Bosconia;24;Mensajeria
2020-07-27;Bucaramanga;1045;Paquetes 1-2
2020-07-27;Bucaramanga;871;Mercancia
2020-07-27;Bucaramanga;342;Paqueteo 3-5
2020-07-27;Bucaramanga;227;Mensajeria
2020-07-27;Cienaga;69;Mercancia
2020-07-27;Cienaga;42;Paqueteo 3-5
2020-07-27;Cienaga;42;Paquetes 1-2
2020-07-27;Cienaga;18;Mensajeria
2020-07-27;Cucuta;707;Paquetes 1-2
2020-07-27;Cucuta;663;Paqueteo 3-5
2020-07-27;Cucuta;244;Mercancia
2020-07-27;Cucuta;64;Mensajeria
2020-07-27;Ibague;10;Mercancia
2020-07-27;Ibague;4;Paquetes 1-2
2020-07-27;Ibague;2;Paqueteo 3-5
2020-07-27;Ibague;1;Mensajeria
2020-07-27;Manizales;180;Mercancia
2020-07-27;Manizales;171;Paquetes 1-2
2020-07-27;Manizales;62;Mensajeria
2020-07-27;Manizales;30;Paqueteo 3-5
2020-07-27;Medellin;18532;Paquetes 1-2
2020-07-27;Medellin;9475;Mercancia
2020-07-27;Medellin;2711;Paqueteo 3-5
2020-07-27;Medellin;1007;Mensajeria
2020-07-27;Neiva;105;Mercancia
2020-07-27;Neiva;74;Paquetes 1-2
2020-07-27;Neiva;30;Mensajeria
2020-07-27;Neiva;26;Paqueteo 3-5
2020-07-27;Pasto;298;Paquetes 1-2
2020-07-27;Pasto;94;Mercancia
2020-07-27;Pasto;91;Mensajeria
2020-07-27;Pasto;11;Paqueteo 3-5
2020-07-27;Pereira;1666;Mercancia
2020-07-27;Pereira;809;Paquetes 1-2
2020-07-27;Pereira;230;Mensajeria
2020-07-27;Pereira;122;Paqueteo 3-5
2020-07-27;Sincelejo;158;Mercancia
2020-07-27;Sincelejo;13;Paqueteo 3-5
2020-07-27;Sincelejo;12;Paquetes 1-2
2020-07-27;Turbaco;2990;Mercancia
2020-07-27;Turbaco;411;Paquetes 1-2
2020-07-27;Turbaco;133;Mensajeria
2020-07-27;Turbaco;97;Paqueteo 3-5
2020-07-27;Yumbo;6362;Mercancia
2020-07-27;Yumbo;3747;Paquetes 1-2
2020-07-27;Yumbo;820;Paqueteo 3-5
2020-07-27;Yumbo;451;Mensajeria
2020-07-26;Barranquilla;4;Mercancia
2020-07-26;Barranquilla;1;Paquetes 1-2
2020-07-26;Bogota;54;Mercancia
2020-07-26;Bogota;38;Paquetes 1-2
2020-07-26;Bogota;8;Mensajeria
2020-07-26;Bogota;7;Paqueteo 3-5
2020-07-26;Bosconia;8;Paqueteo 3-5
2020-07-26;Bosconia;6;Mercancia
2020-07-26;Bosconia;2;Paquetes 1-2
2020-07-26;Bucaramanga;2;Mercancia
2020-07-26;Cienaga;20;Mercancia
2020-07-26;Cienaga;1;Mensajeria
2020-07-26;Medellin;669;Paquetes 1-2
2020-07-26;Medellin;177;Mercancia
2020-07-26;Medellin;106;Paqueteo 3-5
2020-07-26;Medellin;33;Mensajeria
2020-07-26;Neiva;1;Mensajeria
2020-07-26;Neiva;1;Mercancia
2020-07-26;Pereira;2;Mercancia
2020-07-26;Pereira;1;Paquetes 1-2
2020-07-26;Sincelejo;14;Paquetes 1-2
2020-07-26;Sincelejo;6;Mercancia
2020-07-26;Sincelejo;3;Mensajeria
2020-07-26;Sincelejo;2;Paqueteo 3-5
2020-07-26;Yumbo;3;Paquetes 1-2
2020-07-26;Yumbo;2;Mercancia
2020-07-26;Yumbo;1;Mensajeria
2020-07-25;Barranquilla;1374;Mercancia
2020-07-25;Barranquilla;1076;Paquetes 1-2
2020-07-25;Barranquilla;373;Paqueteo 3-5
2020-07-25;Barranquilla;79;Mensajeria
2020-07-25;Bogota;19240;Mercancia
2020-07-25;Bogota;5708;Paquetes 1-2
2020-07-25;Bogota;3124;Paqueteo 3-5
2020-07-25;Bogota;294;Mensajeria
2020-07-25;Bosconia;80;Mercancia
2020-07-25;Bosconia;47;Mensajeria
2020-07-25;Bosconia;36;Paquetes 1-2
2020-07-25;Bosconia;19;Paqueteo 3-5
2020-07-25;Bucaramanga;643;Mercancia
2020-07-25;Bucaramanga;598;Paquetes 1-2
2020-07-25;Bucaramanga;178;Paqueteo 3-5
2020-07-25;Bucaramanga;136;Mensajeria
2020-07-25;Cienaga;64;Paquetes 1-2
2020-07-25;Cienaga;46;Paqueteo 3-5
2020-07-25;Cienaga;29;Mercancia
2020-07-25;Cienaga;25;Mensajeria
2020-07-25;Cucuta;681;Paqueteo 3-5
2020-07-25;Cucuta;452;Paquetes 1-2
2020-07-25;Cucuta;214;Mercancia
2020-07-25;Cucuta;47;Mensajeria
2020-07-25;Ibague;102;Mercancia
2020-07-25;Ibague;90;Paquetes 1-2
2020-07-25;Ibague;62;Mensajeria
2020-07-25;Ibague;34;Paqueteo 3-5
2020-07-25;Manizales;87;Mercancia
2020-07-25;Manizales;85;Paquetes 1-2
2020-07-25;Manizales;30;Mensajeria
2020-07-25;Manizales;9;Paqueteo 3-5
2020-07-25;Medellin;7463;Paquetes 1-2
2020-07-25;Medellin;4862;Mercancia
2020-07-25;Medellin;819;Paqueteo 3-5
2020-07-25;Medellin;165;Mensajeria
2020-07-25;Neiva;122;Mercancia
2020-07-25;Neiva;34;Mensajeria
2020-07-25;Neiva;31;Paquetes 1-2
2020-07-25;Neiva;18;Paqueteo 3-5
2020-07-25;Pasto;167;Mercancia
2020-07-25;Pasto;81;Paquetes 1-2
2020-07-25;Pasto;32;Paqueteo 3-5
2020-07-25;Pasto;16;Mensajeria
2020-07-25;Pereira;628;Mercancia
2020-07-25;Pereira;406;Paquetes 1-2
2020-07-25;Pereira;115;Mensajeria
2020-07-25;Pereira;49;Paqueteo 3-5
2020-07-25;Sincelejo;260;Paquetes 1-2
2020-07-25;Sincelejo;213;Mercancia
2020-07-25;Sincelejo;125;Mensajeria
2020-07-25;Sincelejo;54;Paqueteo 3-5
2020-07-25;Turbaco;269;Paquetes 1-2
2020-07-25;Turbaco;170;Mercancia
2020-07-25;Turbaco;118;Paqueteo 3-5
2020-07-25;Turbaco;38;Mensajeria
2020-07-25;Yumbo;2912;Mercancia
2020-07-25;Yumbo;1672;Paquetes 1-2
2020-07-25;Yumbo;510;Paqueteo 3-5
2020-07-25;Yumbo;188;Mensajeria
2020-07-24;Barranquilla;2083;Mercancia
2020-07-24;Barranquilla;1548;Paquetes 1-2
2020-07-24;Barranquilla;591;Paqueteo 3-5
2020-07-24;Barranquilla;307;Mensajeria
2020-07-24;Bogota;28505;Mercancia
2020-07-24;Bogota;11296;Paquetes 1-2
2020-07-24;Bogota;4149;Paqueteo 3-5
2020-07-24;Bogota;1271;Mensajeria
2020-07-24;Bosconia;98;Mercancia
2020-07-24;Bosconia;61;Mensajeria
2020-07-24;Bosconia;47;Paquetes 1-2
2020-07-24;Bosconia;28;Paqueteo 3-5
2020-07-24;Bucaramanga;830;Mercancia
2020-07-24;Bucaramanga;727;Paquetes 1-2
2020-07-24;Bucaramanga;280;Paqueteo 3-5
2020-07-24;Bucaramanga;134;Mensajeria
2020-07-24;Cienaga;118;Mercancia
2020-07-24;Cienaga;26;Paquetes 1-2
2020-07-24;Cienaga;12;Mensajeria
2020-07-24;Cienaga;8;Paqueteo 3-5
2020-07-24;Cucuta;571;Paqueteo 3-5
2020-07-24;Cucuta;320;Paquetes 1-2
2020-07-24;Cucuta;224;Mercancia
2020-07-24;Cucuta;59;Mensajeria
2020-07-24;Ibague;118;Mercancia
2020-07-24;Ibague;106;Paquetes 1-2
2020-07-24;Ibague;99;Paqueteo 3-5
2020-07-24;Ibague;27;Mensajeria
2020-07-24;Manizales;177;Mercancia
2020-07-24;Manizales;102;Paquetes 1-2
2020-07-24;Manizales;60;Mensajeria
2020-07-24;Manizales;27;Paqueteo 3-5
2020-07-24;Medellin;18838;Paquetes 1-2
2020-07-24;Medellin;6656;Mercancia
2020-07-24;Medellin;2052;Paqueteo 3-5
2020-07-24;Medellin;554;Mensajeria
2020-07-24;Neiva;181;Mensajeria
2020-07-24;Neiva;97;Mercancia
2020-07-24;Neiva;44;Paquetes 1-2
2020-07-24;Neiva;18;Paqueteo 3-5
2020-07-24;Pasto;118;Paquetes 1-2
2020-07-24;Pasto;100;Mercancia
2020-07-24;Pasto;42;Mensajeria
2020-07-24;Pasto;9;Paqueteo 3-5
2020-07-24;Pereira;1292;Mercancia
2020-07-24;Pereira;471;Paquetes 1-2
2020-07-24;Pereira;190;Mensajeria
2020-07-24;Pereira;89;Paqueteo 3-5
2020-07-24;Sincelejo;234;Paquetes 1-2
2020-07-24;Sincelejo;146;Mercancia
2020-07-24;Sincelejo;76;Mensajeria
2020-07-24;Sincelejo;25;Paqueteo 3-5
2020-07-24;Turbaco;1095;Mercancia
2020-07-24;Turbaco;295;Paquetes 1-2
2020-07-24;Turbaco;107;Mensajeria
2020-07-24;Turbaco;56;Paqueteo 3-5
2020-07-24;Yumbo;5512;Mercancia
2020-07-24;Yumbo;2603;Paquetes 1-2
2020-07-24;Yumbo;692;Paqueteo 3-5
2020-07-24;Yumbo;473;Mensajeria
2020-07-23;Barranquilla;2672;Mercancia
2020-07-23;Barranquilla;1250;Paquetes 1-2
2020-07-23;Barranquilla;372;Paqueteo 3-5
2020-07-23;Barranquilla;183;Mensajeria
2020-07-23;Bogota;27043;Mercancia
2020-07-23;Bogota;11828;Paquetes 1-2
2020-07-23;Bogota;4565;Paqueteo 3-5
2020-07-23;Bogota;940;Mensajeria
2020-07-23;Bosconia;76;Mercancia
2020-07-23;Bosconia;50;Mensajeria
2020-07-23;Bosconia;32;Paquetes 1-2
2020-07-23;Bosconia;20;Paqueteo 3-5
2020-07-23;Bucaramanga;784;Mercancia
2020-07-23;Bucaramanga;776;Paquetes 1-2
2020-07-23;Bucaramanga;236;Paqueteo 3-5
2020-07-23;Bucaramanga;192;Mensajeria
2020-07-23;Cienaga;113;Mercancia
2020-07-23;Cienaga;66;Paquetes 1-2
2020-07-23;Cienaga;38;Paqueteo 3-5
2020-07-23;Cienaga;10;Mensajeria
2020-07-23;Cucuta;662;Paqueteo 3-5
2020-07-23;Cucuta;337;Paquetes 1-2
2020-07-23;Cucuta;206;Mercancia
2020-07-23;Cucuta;42;Mensajeria
2020-07-23;Ibague;99;Mercancia
2020-07-23;Ibague;57;Mensajeria
2020-07-23;Ibague;50;Paquetes 1-2
2020-07-23;Ibague;35;Paqueteo 3-5
2020-07-23;Manizales;278;Mercancia
2020-07-23;Manizales;100;Paquetes 1-2
2020-07-23;Manizales;77;Mensajeria
2020-07-23;Manizales;29;Paqueteo 3-5
2020-07-23;Medellin;24153;Paquetes 1-2
2020-07-23;Medellin;10074;Mercancia
2020-07-23;Medellin;2364;Paqueteo 3-5
2020-07-23;Medellin;830;Mensajeria
2020-07-23;Neiva;112;Mercancia
2020-07-23;Neiva;101;Paqueteo 3-5
2020-07-23;Neiva;55;Mensajeria
2020-07-23;Neiva;29;Paquetes 1-2
2020-07-23;Pasto;165;Mercancia
2020-07-23;Pasto;75;Paquetes 1-2
2020-07-23;Pasto;58;Mensajeria
2020-07-23;Pasto;17;Paqueteo 3-5
2020-07-23;Pereira;1264;Mercancia
2020-07-23;Pereira;443;Paquetes 1-2
2020-07-23;Pereira;186;Mensajeria
2020-07-23;Pereira;73;Paqueteo 3-5
2020-07-23;Sincelejo;231;Paquetes 1-2
2020-07-23;Sincelejo;175;Mercancia
2020-07-23;Sincelejo;121;Mensajeria
2020-07-23;Sincelejo;41;Paqueteo 3-5
2020-07-23;Turbaco;2304;Mercancia
2020-07-23;Turbaco;324;Paquetes 1-2
2020-07-23;Turbaco;108;Paqueteo 3-5
2020-07-23;Turbaco;76;Mensajeria
2020-07-23;Yumbo;6400;Mercancia
2020-07-23;Yumbo;2831;Paquetes 1-2
2020-07-23;Yumbo;674;Paqueteo 3-5
2020-07-23;Yumbo;425;Mensajeria
2020-07-22;Barranquilla;2173;Paquetes 1-2
2020-07-22;Barranquilla;2115;Mercancia
2020-07-22;Barranquilla;868;Paqueteo 3-5
2020-07-22;Barranquilla;225;Mensajeria
2020-07-22;Bogota;34235;Mercancia
2020-07-22;Bogota;23224;Paquetes 1-2
2020-07-22;Bogota;5169;Paqueteo 3-5
2020-07-22;Bogota;1441;Mensajeria
2020-07-22;Bosconia;181;Mercancia
2020-07-22;Bosconia;117;Paqueteo 3-5
2020-07-22;Bosconia;107;Paquetes 1-2
2020-07-22;Bosconia;71;Mensajeria
2020-07-22;Bucaramanga;827;Mercancia
2020-07-22;Bucaramanga;567;Paquetes 1-2
2020-07-22;Bucaramanga;295;Paqueteo 3-5
2020-07-22;Bucaramanga;191;Mensajeria
2020-07-22;Cienaga;85;Mercancia
2020-07-22;Cienaga;58;Paquetes 1-2
2020-07-22;Cienaga;26;Mensajeria
2020-07-22;Cienaga;18;Paqueteo 3-5
2020-07-22;Cucuta;792;Paqueteo 3-5
2020-07-22;Cucuta;443;Paquetes 1-2
2020-07-22;Cucuta;295;Mercancia
2020-07-22;Cucuta;25;Mensajeria
2020-07-22;Ibague;181;Mercancia
2020-07-22;Ibague;136;Paquetes 1-2
2020-07-22;Ibague;114;Mensajeria
2020-07-22;Ibague;27;Paqueteo 3-5
2020-07-22;Manizales;162;Mercancia
2020-07-22;Manizales;98;Paquetes 1-2
2020-07-22;Manizales;80;Mensajeria
2020-07-22;Manizales;31;Paqueteo 3-5
2020-07-22;Medellin;24241;Paquetes 1-2
2020-07-22;Medellin;10812;Mercancia
2020-07-22;Medellin;3193;Paqueteo 3-5
2020-07-22;Medellin;900;Mensajeria
2020-07-22;Neiva;246;Mercancia
2020-07-22;Neiva;90;Mensajeria
2020-07-22;Neiva;44;Paquetes 1-2
2020-07-22;Neiva;12;Paqueteo 3-5
2020-07-22;Pasto;255;Paquetes 1-2
2020-07-22;Pasto;65;Mercancia
2020-07-22;Pasto;45;Mensajeria
2020-07-22;Pasto;27;Paqueteo 3-5
2020-07-22;Pereira;1108;Mercancia
2020-07-22;Pereira;479;Paquetes 1-2
2020-07-22;Pereira;194;Mensajeria
2020-07-22;Pereira;92;Paqueteo 3-5
2020-07-22;Sincelejo;479;Paquetes 1-2
2020-07-22;Sincelejo;333;Mercancia
2020-07-22;Sincelejo;132;Mensajeria
2020-07-22;Sincelejo;92;Paqueteo 3-5
2020-07-22;Turbaco;481;Mercancia
2020-07-22;Turbaco;334;Paquetes 1-2
2020-07-22;Turbaco;85;Paqueteo 3-5
2020-07-22;Turbaco;72;Mensajeria
2020-07-22;Yumbo;5375;Mercancia
2020-07-22;Yumbo;3338;Paquetes 1-2
2020-07-22;Yumbo;838;Paqueteo 3-5
2020-07-22;Yumbo;473;Mensajeria
2020-07-21;Barranquilla;2462;Paquetes 1-2
2020-07-21;Barranquilla;2307;Mercancia
2020-07-21;Barranquilla;887;Paqueteo 3-5
2020-07-21;Barranquilla;263;Mensajeria
2020-07-21;Bogota;31130;Mercancia
2020-07-21;Bogota;13888;Paquetes 1-2
2020-07-21;Bogota;7897;Paqueteo 3-5
2020-07-21;Bogota;1140;Mensajeria
2020-07-21;Bosconia;46;Paquetes 1-2
2020-07-21;Bosconia;13;Mercancia
2020-07-21;Bosconia;8;Mensajeria
2020-07-21;Bosconia;8;Paqueteo 3-5
2020-07-21;Bucaramanga;1173;Paquetes 1-2
2020-07-21;Bucaramanga;937;Mercancia
2020-07-21;Bucaramanga;686;Paqueteo 3-5
2020-07-21;Bucaramanga;308;Mensajeria
2020-07-21;Cienaga;119;Mercancia
2020-07-21;Cienaga;95;Paquetes 1-2
2020-07-21;Cienaga;85;Mensajeria
2020-07-21;Cienaga;24;Paqueteo 3-5
2020-07-21;Cucuta;1039;Paqueteo 3-5
2020-07-21;Cucuta;604;Paquetes 1-2
2020-07-21;Cucuta;245;Mercancia
2020-07-21;Cucuta;132;Mensajeria
2020-07-21;Ibague;72;Mercancia
2020-07-21;Ibague;11;Paqueteo 3-5
2020-07-21;Ibague;3;Paquetes 1-2
2020-07-21;Manizales;220;Mercancia
2020-07-21;Manizales;183;Paquetes 1-2
2020-07-21;Manizales;58;Mensajeria
2020-07-21;Manizales;22;Paqueteo 3-5
2020-07-21;Medellin;24554;Paquetes 1-2
2020-07-21;Medellin;12123;Mercancia
2020-07-21;Medellin;3999;Paqueteo 3-5
2020-07-21;Medellin;843;Mensajeria
2020-07-21;Neiva;4;Paquetes 1-2
2020-07-21;Neiva;1;Mensajeria
2020-07-21;Neiva;1;Mercancia
2020-07-21;Pasto;163;Paquetes 1-2
2020-07-21;Pasto;95;Mercancia
2020-07-21;Pasto;87;Mensajeria
2020-07-21;Pasto;13;Paqueteo 3-5
2020-07-21;Pereira;1823;Mercancia
2020-07-21;Pereira;849;Paquetes 1-2
2020-07-21;Pereira;261;Mensajeria
2020-07-21;Pereira;191;Paqueteo 3-5
2020-07-21;Sincelejo;127;Mercancia
2020-07-21;Sincelejo;14;Paqueteo 3-5
2020-07-21;Sincelejo;14;Paquetes 1-2
2020-07-21;Sincelejo;2;Mensajeria
2020-07-21;Turbaco;422;Paquetes 1-2
2020-07-21;Turbaco;340;Mercancia
2020-07-21;Turbaco;145;Mensajeria
2020-07-21;Turbaco;47;Paqueteo 3-5
2020-07-21;Yumbo;5061;Paquetes 1-2
2020-07-21;Yumbo;4876;Mercancia
2020-07-21;Yumbo;1392;Paqueteo 3-5
2020-07-21;Yumbo;632;Mensajeria
2020-07-20;Barranquilla;84;Mercancia
2020-07-20;Barranquilla;51;Paquetes 1-2
2020-07-20;Barranquilla;5;Paqueteo 3-5
2020-07-20;Bogota;1306;Paquetes 1-2
2020-07-20;Bogota;14;Mercancia
2020-07-20;Bogota;9;Mensajeria
2020-07-20;Bogota;5;Paqueteo 3-5
2020-07-20;Bosconia;3;Paquetes 1-2
2020-07-20;Bosconia;1;Mensajeria
2020-07-20;Cienaga;11;Mercancia
2020-07-20;Cienaga;4;Paqueteo 3-5
2020-07-20;Cienaga;4;Paquetes 1-2
2020-07-20;Cienaga;2;Mensajeria
2020-07-20;Medellin;997;Mercancia
2020-07-20;Medellin;78;Paquetes 1-2
2020-07-20;Medellin;32;Paqueteo 3-5
2020-07-20;Medellin;1;Mensajeria
2020-07-20;Pereira;3;Mensajeria
2020-07-20;Pereira;1;Paquetes 1-2
2020-07-20;Yumbo;3;Mercancia
2020-07-20;Yumbo;1;Paquetes 1-2
2020-07-19;Barranquilla;260;Mercancia
2020-07-19;Barranquilla;1;Paquetes 1-2
2020-07-19;Bogota;26;Mercancia
2020-07-19;Bogota;17;Paquetes 1-2
2020-07-19;Bogota;3;Paqueteo 3-5
2020-07-19;Bosconia;43;Mercancia
2020-07-19;Bosconia;35;Paquetes 1-2
2020-07-19;Bosconia;17;Mensajeria
2020-07-19;Bosconia;5;Paqueteo 3-5
2020-07-19;Bucaramanga;2;Paqueteo 3-5
2020-07-19;Bucaramanga;1;Mercancia
2020-07-19;Cienaga;68;Mercancia
2020-07-19;Cienaga;28;Paquetes 1-2
2020-07-19;Cienaga;8;Paqueteo 3-5
2020-07-19;Cienaga;3;Mensajeria
2020-07-19;Cucuta;1;Paqueteo 3-5
2020-07-19;Manizales;6;Mercancia
2020-07-19;Manizales;5;Paquetes 1-2
2020-07-19;Manizales;2;Mensajeria
2020-07-19;Medellin;25;Mercancia
2020-07-19;Medellin;9;Paqueteo 3-5
2020-07-19;Medellin;3;Paquetes 1-2
2020-07-19;Neiva;3;Mensajeria
2020-07-19;Sincelejo;77;Paquetes 1-2
2020-07-19;Sincelejo;41;Mercancia
2020-07-19;Sincelejo;17;Mensajeria
2020-07-19;Sincelejo;12;Paqueteo 3-5
2020-07-19;Turbaco;1;Mensajeria
2020-07-19;Yumbo;1;Mercancia
2020-07-19;Yumbo;1;Paquetes 1-2
2020-07-18;Barranquilla;1164;Mercancia
2020-07-18;Barranquilla;1071;Paquetes 1-2
2020-07-18;Barranquilla;333;Paqueteo 3-5
2020-07-18;Barranquilla;77;Mensajeria
2020-07-18;Bogota;15193;Mercancia
2020-07-18;Bogota;7925;Paquetes 1-2
2020-07-18;Bogota;2678;Paqueteo 3-5
2020-07-18;Bogota;739;Mensajeria
2020-07-18;Bosconia;62;Mercancia
2020-07-18;Bosconia;29;Paquetes 1-2
2020-07-18;Bosconia;24;Mensajeria
2020-07-18;Bosconia;6;Paqueteo 3-5
2020-07-18;Bucaramanga;565;Mercancia
2020-07-18;Bucaramanga;463;Paquetes 1-2
2020-07-18;Bucaramanga;183;Mensajeria
2020-07-18;Bucaramanga;154;Paqueteo 3-5
2020-07-18;Cienaga;7;Paquetes 1-2
2020-07-18;Cienaga;4;Mercancia
2020-07-18;Cienaga;2;Mensajeria
2020-07-18;Cucuta;627;Paqueteo 3-5
2020-07-18;Cucuta;296;Paquetes 1-2
2020-07-18;Cucuta;183;Mercancia
2020-07-18;Cucuta;50;Mensajeria
2020-07-18;Ibague;96;Mercancia
2020-07-18;Ibague;61;Paqueteo 3-5
2020-07-18;Ibague;59;Paquetes 1-2
2020-07-18;Ibague;33;Mensajeria
2020-07-18;Manizales;90;Paquetes 1-2
2020-07-18;Manizales;87;Mercancia
2020-07-18;Manizales;17;Paqueteo 3-5
2020-07-18;Manizales;13;Mensajeria
2020-07-18;Medellin;8319;Paquetes 1-2
2020-07-18;Medellin;5719;Mercancia
2020-07-18;Medellin;1325;Paqueteo 3-5
2020-07-18;Medellin;120;Mensajeria
2020-07-18;Neiva;120;Mercancia
2020-07-18;Neiva;22;Mensajeria
2020-07-18;Neiva;18;Paquetes 1-2
2020-07-18;Neiva;6;Paqueteo 3-5
2020-07-18;Pasto;106;Mercancia
2020-07-18;Pasto;101;Paquetes 1-2
2020-07-18;Pasto;39;Mensajeria
2020-07-18;Pasto;20;Paqueteo 3-5
2020-07-18;Pereira;687;Mercancia
2020-07-18;Pereira;298;Paquetes 1-2
2020-07-18;Pereira;89;Mensajeria
2020-07-18;Pereira;50;Paqueteo 3-5
2020-07-18;Sincelejo;266;Paquetes 1-2
2020-07-18;Sincelejo;193;Mercancia
2020-07-18;Sincelejo;67;Mensajeria
2020-07-18;Sincelejo;48;Paqueteo 3-5
2020-07-18;Turbaco;2278;Mercancia
2020-07-18;Turbaco;200;Paquetes 1-2
2020-07-18;Turbaco;58;Mensajeria
2020-07-18;Turbaco;49;Paqueteo 3-5
2020-07-18;Yumbo;3704;Mercancia
2020-07-18;Yumbo;1598;Paquetes 1-2
2020-07-18;Yumbo;525;Paqueteo 3-5
2020-07-18;Yumbo;242;Mensajeria
2020-07-17;Barranquilla;2206;Mercancia
2020-07-17;Barranquilla;1489;Paquetes 1-2
2020-07-17;Barranquilla;430;Paqueteo 3-5
2020-07-17;Barranquilla;232;Mensajeria
2020-07-17;Bogota;20788;Mercancia
2020-07-17;Bogota;13053;Paquetes 1-2
2020-07-17;Bogota;3814;Paqueteo 3-5
2020-07-17;Bogota;832;Mensajeria
2020-07-17;Bosconia;8;Mercancia
2020-07-17;Bosconia;2;Mensajeria
2020-07-17;Bosconia;1;Paquetes 1-2
2020-07-17;Bucaramanga;929;Mercancia
2020-07-17;Bucaramanga;659;Paquetes 1-2
2020-07-17;Bucaramanga;336;Paqueteo 3-5
2020-07-17;Bucaramanga;236;Mensajeria
2020-07-17;Cienaga;169;Mercancia
2020-07-17;Cienaga;153;Paquetes 1-2
2020-07-17;Cienaga;84;Mensajeria
2020-07-17;Cienaga;30;Paqueteo 3-5
2020-07-17;Cucuta;604;Paqueteo 3-5
2020-07-17;Cucuta;310;Paquetes 1-2
2020-07-17;Cucuta;203;Mercancia
2020-07-17;Cucuta;19;Mensajeria
2020-07-17;Ibague;132;Mercancia
2020-07-17;Ibague;81;Mensajeria
2020-07-17;Ibague;76;Paquetes 1-2
2020-07-17;Ibague;49;Paqueteo 3-5
2020-07-17;Manizales;289;Mercancia
2020-07-17;Manizales;106;Paquetes 1-2
2020-07-17;Manizales;58;Mensajeria
2020-07-17;Manizales;16;Paqueteo 3-5
2020-07-17;Medellin;12021;Paquetes 1-2
2020-07-17;Medellin;5855;Mercancia
2020-07-17;Medellin;1923;Paqueteo 3-5
2020-07-17;Medellin;382;Mensajeria
2020-07-17;Neiva;41;Mercancia
2020-07-17;Neiva;38;Paquetes 1-2
2020-07-17;Neiva;21;Mensajeria
2020-07-17;Neiva;5;Paqueteo 3-5
2020-07-17;Pasto;103;Paquetes 1-2
2020-07-17;Pasto;90;Mercancia
2020-07-17;Pasto;54;Mensajeria
2020-07-17;Pasto;23;Paqueteo 3-5
2020-07-17;Pereira;985;Mercancia
2020-07-17;Pereira;503;Paquetes 1-2
2020-07-17;Pereira;187;Mensajeria
2020-07-17;Pereira;83;Paqueteo 3-5
2020-07-17;Sincelejo;197;Paquetes 1-2
