Week;Producto;Terminal_origen;recogidas
2017-11-13;Paqueteo 3-5 Kl.;Pereira;241
2017-11-13;Paquetes 1-2 Kl. (ME);Pereira;792
2017-11-13;Radicación de Documentos;Pereira;412
2017-11-13;Firma de Documentos;Sincelejo;150
2017-11-13;Mensajeria;Sincelejo;674
2017-11-13;Mercancia;Sincelejo;1429
2017-11-13;Mercancia Aerea;Sincelejo;1
2017-11-13;Paqueteo 3-5 Kl.;Sincelejo;217
2017-11-13;Paquetes 1-2 Kl. (ME);Sincelejo;404
2017-11-13;Radicación de Documentos;Sincelejo;227
2017-11-13;Firma de Documentos;Turbaco;177
2017-11-13;Mensajeria;Turbaco;944
2017-11-13;Mercancia;Turbaco;14745
2017-11-13;Mercancia Aerea;Turbaco;6
2017-11-13;Paqueteo 3-5 Kl.;Turbaco;213
2017-11-13;Paquetes 1-2 Kl. (ME);Turbaco;415
2017-11-13;Radicación de Documentos;Turbaco;185
2017-11-13;Firma de Documentos;Yumbo;465
2017-11-13;Mensajeria;Yumbo;3399
2017-11-13;Mercancia;Yumbo;48513
2017-11-13;Mercancia Aerea;Yumbo;22
2017-11-13;Paqueteo 3-5 Kl.;Yumbo;1162
2017-11-13;Paquetes 1-2 Kl. (ME);Yumbo;3090
2017-11-13;Radicación de Documentos;Yumbo;904
2017-11-20;Firma de Documentos;Barranquilla;304
2017-11-20;Mensajeria;Barranquilla;1601
2017-11-20;Mercancia;Barranquilla;15120
2017-11-20;Mercancia Aerea;Barranquilla;6
2017-11-20;Paqueteo 3-5 Kl.;Barranquilla;1021
2017-11-20;Paquetes 1-2 Kl. (ME);Barranquilla;1972
2017-11-20;Radicación de Documentos;Barranquilla;835
2017-11-20;Firma de Documentos;Bogota;1741
2017-11-20;Mensajeria;Bogota;7874
2017-11-20;Mercancia;Bogota;189526
2017-11-20;Mercancia Aerea;Bogota;298
2017-11-20;Paqueteo 3-5 Kl.;Bogota;5036
2017-11-20;Paquetes 1-2 Kl. (ME);Bogota;15073
2017-11-20;Radicación de Documentos;Bogota;2177
2017-11-20;Firma de Documentos;Bucaramanga;297
2017-11-20;Mensajeria;Bucaramanga;918
2017-11-20;Mercancia;Bucaramanga;4761
2017-11-20;Paqueteo 3-5 Kl.;Bucaramanga;459
2017-11-20;Paquetes 1-2 Kl. (ME);Bucaramanga;670
2017-11-20;Radicación de Documentos;Bucaramanga;374
2017-11-20;Firma de Documentos;Cucuta;46
2017-11-20;Mensajeria;Cucuta;200
2017-11-20;Mercancia;Cucuta;2311
2017-11-20;Paqueteo 3-5 Kl.;Cucuta;232
2017-11-20;Paquetes 1-2 Kl. (ME);Cucuta;1020
2017-11-20;Radicación de Documentos;Cucuta;144
2017-11-20;Firma de Documentos;Ibague;83
2017-11-20;Mensajeria;Ibague;315
2017-11-20;Mercancia;Ibague;2198
2017-11-20;Paqueteo 3-5 Kl.;Ibague;123
2017-11-20;Paquetes 1-2 Kl. (ME);Ibague;346
2017-11-20;Radicación de Documentos;Ibague;220
2017-11-20;Firma de Documentos;Manizales;64
2017-11-20;Mensajeria;Manizales;292
2017-11-20;Mercancia;Manizales;12256
2017-11-20;Mercancia Aerea;Manizales;2
2017-11-20;Paqueteo 3-5 Kl.;Manizales;265
2017-11-20;Paquetes 1-2 Kl. (ME);Manizales;196
2017-11-20;Radicación de Documentos;Manizales;148
2017-11-20;Firma de Documentos;Medellin;1307
2017-11-20;Mensajeria;Medellin;6666
2017-11-20;Mercancia;Medellin;97068
2017-11-20;Mercancia Aerea;Medellin;15
2017-11-20;Paqueteo 3-5 Kl.;Medellin;5703
2017-11-20;Paquetes 1-2 Kl. (ME);Medellin;45221
2017-11-20;Radicación de Documentos;Medellin;1137
2017-11-20;Firma de Documentos;Pasto;27
2017-11-20;Mensajeria;Pasto;180
2017-11-20;Mercancia;Pasto;745
2017-11-20;Paqueteo 3-5 Kl.;Pasto;53
2017-11-20;Paquetes 1-2 Kl. (ME);Pasto;110
2017-11-20;Radicación de Documentos;Pasto;125
2017-11-20;Firma de Documentos;Pereira;208
2017-11-20;Mensajeria;Pereira;1297
2017-11-20;Mercancia;Pereira;11293
2017-11-20;Paqueteo 3-5 Kl.;Pereira;267
2017-11-20;Paquetes 1-2 Kl. (ME);Pereira;1272
2017-11-20;Radicación de Documentos;Pereira;517
2017-11-20;Firma de Documentos;Sincelejo;154
2017-11-20;Mensajeria;Sincelejo;788
2017-11-20;Mercancia;Sincelejo;1297
2017-11-20;Paqueteo 3-5 Kl.;Sincelejo;261
2017-11-20;Paquetes 1-2 Kl. (ME);Sincelejo;533
2017-11-20;Radicación de Documentos;Sincelejo;307
2017-11-20;Firma de Documentos;Turbaco;267
2017-11-20;Mensajeria;Turbaco;991
2017-11-20;Mercancia;Turbaco;22058
2017-11-20;Mercancia Aerea;Turbaco;6
2017-11-20;Paqueteo 3-5 Kl.;Turbaco;265
2017-11-20;Paquetes 1-2 Kl. (ME);Turbaco;536
2017-11-20;Radicación de Documentos;Turbaco;218
2017-11-20;Firma de Documentos;Yumbo;585
2017-11-20;Mensajeria;Yumbo;3344
2017-11-20;Mercancia;Yumbo;60460
2017-11-20;Mercancia Aerea;Yumbo;32
2017-11-20;Paqueteo 3-5 Kl.;Yumbo;1584
2017-11-20;Paquetes 1-2 Kl. (ME);Yumbo;4258
2017-11-20;Radicación de Documentos;Yumbo;852
2017-11-27;Firma de Documentos;Barranquilla;229
2017-11-27;Mensajeria;Barranquilla;2516
2017-11-27;Mercancia;Barranquilla;16914
2017-11-27;Mercancia Aerea;Barranquilla;6
2017-11-27;Paqueteo 3-5 Kl.;Barranquilla;1107
2017-11-27;Paquetes 1-2 Kl. (ME);Barranquilla;2227
2017-11-27;Radicación de Documentos;Barranquilla;790
2017-11-27;Firma de Documentos;Bogota;1431
2017-11-27;Mensajeria;Bogota;7749
2017-11-27;Mercancia;Bogota;192189
2017-11-27;Mercancia Aerea;Bogota;368
2017-11-27;Paqueteo 3-5 Kl.;Bogota;6615
2017-11-27;Paquetes 1-2 Kl. (ME);Bogota;17039
2017-11-27;Radicación de Documentos;Bogota;1891
2017-11-27;Firma de Documentos;Bucaramanga;247
2017-11-27;Mensajeria;Bucaramanga;812
2017-11-27;Mercancia;Bucaramanga;4524
2017-11-27;Mercancia Aerea;Bucaramanga;1
2017-11-27;Paqueteo 3-5 Kl.;Bucaramanga;497
2017-11-27;Paquetes 1-2 Kl. (ME);Bucaramanga;694
2017-11-27;Radicación de Documentos;Bucaramanga;467
2017-11-27;Firma de Documentos;Cucuta;38
2017-11-27;Mensajeria;Cucuta;217
2017-11-27;Mercancia;Cucuta;2233
2017-11-27;Paqueteo 3-5 Kl.;Cucuta;229
2017-11-27;Paquetes 1-2 Kl. (ME);Cucuta;1050
2017-11-27;Radicación de Documentos;Cucuta;139
2017-11-27;Firma de Documentos;Ibague;89
2017-11-27;Mensajeria;Ibague;308
2017-11-27;Mercancia;Ibague;2297
2017-11-27;Paqueteo 3-5 Kl.;Ibague;150
2017-11-27;Paquetes 1-2 Kl. (ME);Ibague;557
2017-11-27;Radicación de Documentos;Ibague;335
2017-11-27;Firma de Documentos;Manizales;27
2017-11-27;Mensajeria;Manizales;281
2017-11-27;Mercancia;Manizales;14565
2017-11-27;Paqueteo 3-5 Kl.;Manizales;306
2017-11-27;Paquetes 1-2 Kl. (ME);Manizales;216
2017-11-27;Radicación de Documentos;Manizales;142
2017-11-27;Firma de Documentos;Medellin;849
2017-11-27;Mensajeria;Medellin;6698
2017-11-27;Mercancia;Medellin;104723
2017-11-27;Mercancia Aerea;Medellin;34
2017-11-27;Paqueteo 3-5 Kl.;Medellin;6343
2017-11-27;Paquetes 1-2 Kl. (ME);Medellin;49420
2017-11-27;Radicación de Documentos;Medellin;1097
2017-11-27;Firma de Documentos;Pasto;34
2017-11-27;Mensajeria;Pasto;201
2017-11-27;Mercancia;Pasto;855
2017-11-27;Paqueteo 3-5 Kl.;Pasto;48
2017-11-27;Paquetes 1-2 Kl. (ME);Pasto;110
2017-11-27;Radicación de Documentos;Pasto;167
2017-11-27;Firma de Documentos;Pereira;153
2017-11-27;Mensajeria;Pereira;1328
2017-11-27;Mercancia;Pereira;11615
2017-11-27;Paqueteo 3-5 Kl.;Pereira;259
2017-11-27;Paquetes 1-2 Kl. (ME);Pereira;1404
2017-11-27;Radicación de Documentos;Pereira;582
2017-11-27;Firma de Documentos;Sincelejo;114
2017-11-27;Mensajeria;Sincelejo;783
2017-11-27;Mercancia;Sincelejo;1467
2017-11-27;Paqueteo 3-5 Kl.;Sincelejo;276
2017-11-27;Paquetes 1-2 Kl. (ME);Sincelejo;488
2017-11-27;Radicación de Documentos;Sincelejo;262
2017-11-27;Firma de Documentos;Turbaco;187
2017-11-27;Mensajeria;Turbaco;905
2017-11-27;Mercancia;Turbaco;13807
2017-11-27;Mercancia Aerea;Turbaco;7
2017-11-27;Paqueteo 3-5 Kl.;Turbaco;408
2017-11-27;Paquetes 1-2 Kl. (ME);Turbaco;606
2017-11-27;Radicación de Documentos;Turbaco;197
2017-11-27;Firma de Documentos;Yumbo;707
2017-11-27;Mensajeria;Yumbo;3197
2017-11-27;Mercancia;Yumbo;59038
2017-11-27;Mercancia Aerea;Yumbo;34
2017-11-27;Paqueteo 3-5 Kl.;Yumbo;1854
2017-11-27;Paquetes 1-2 Kl. (ME);Yumbo;5235
2017-11-27;Radicación de Documentos;Yumbo;1213
2017-12-04;Firma de Documentos;Barranquilla;275
2017-12-04;Mensajeria;Barranquilla;1639
2017-12-04;Mercancia;Barranquilla;11664
2017-12-04;Mercancia Aerea;Barranquilla;9
2017-12-04;Paqueteo 3-5 Kl.;Barranquilla;1057
2017-12-04;Paquetes 1-2 Kl. (ME);Barranquilla;1793
2017-12-04;Radicación de Documentos;Barranquilla;752
2017-12-04;Firma de Documentos;Bogota;1885
2017-12-04;Mensajeria;Bogota;7872
2017-12-04;Mercancia;Bogota;157720
2017-12-04;Mercancia Aerea;Bogota;395
2017-12-04;Paqueteo 3-5 Kl.;Bogota;6257
2017-12-04;Paquetes 1-2 Kl. (ME);Bogota;12542
2017-12-04;Radicación de Documentos;Bogota;1808
2017-12-04;Firma de Documentos;Bucaramanga;267
2017-12-04;Mensajeria;Bucaramanga;764
2017-12-04;Mercancia;Bucaramanga;4367
2017-12-04;Paqueteo 3-5 Kl.;Bucaramanga;447
2017-12-04;Paquetes 1-2 Kl. (ME);Bucaramanga;594
2017-12-04;Radicación de Documentos;Bucaramanga;404
2017-12-04;Firma de Documentos;Cucuta;56
2017-12-04;Mensajeria;Cucuta;213
2017-12-04;Mercancia;Cucuta;1855
2017-12-04;Paqueteo 3-5 Kl.;Cucuta;184
2017-12-04;Paquetes 1-2 Kl. (ME);Cucuta;867
2017-12-04;Radicación de Documentos;Cucuta;119
2017-12-04;Firma de Documentos;Ibague;95
2017-12-04;Mensajeria;Ibague;297
2017-12-04;Mercancia;Ibague;2046
2017-12-04;Paqueteo 3-5 Kl.;Ibague;124
2017-12-04;Paquetes 1-2 Kl. (ME);Ibague;475
2017-12-04;Radicación de Documentos;Ibague;285
2017-12-04;Firma de Documentos;Manizales;29
2017-12-04;Mensajeria;Manizales;261
2017-12-04;Mercancia;Manizales;12597
2017-12-04;Paqueteo 3-5 Kl.;Manizales;95
2017-12-04;Paquetes 1-2 Kl. (ME);Manizales;188
2017-12-04;Radicación de Documentos;Manizales;144
2017-12-04;Firma de Documentos;Medellin;1273
2017-12-04;Mensajeria;Medellin;6422
2017-12-04;Mercancia;Medellin;94684
2017-12-04;Mercancia Aerea;Medellin;21
2017-12-04;Paqueteo 3-5 Kl.;Medellin;4222
2017-12-04;Paquetes 1-2 Kl. (ME);Medellin;19023
2017-12-04;Radicación de Documentos;Medellin;1072
2017-12-04;Firma de Documentos;Pasto;30
2017-12-04;Mensajeria;Pasto;184
2017-12-04;Mercancia;Pasto;702
2017-12-04;Paqueteo 3-5 Kl.;Pasto;68
2017-12-04;Paquetes 1-2 Kl. (ME);Pasto;104
2017-12-04;Radicación de Documentos;Pasto;150
2017-12-04;Firma de Documentos;Pereira;237
2017-12-04;Mensajeria;Pereira;943
2017-12-04;Mercancia;Pereira;11212
2017-12-04;Paqueteo 3-5 Kl.;Pereira;282
2017-12-04;Paquetes 1-2 Kl. (ME);Pereira;1063
2017-12-04;Radicación de Documentos;Pereira;557
2017-12-04;Firma de Documentos;Sincelejo;117
2017-12-04;Mensajeria;Sincelejo;802
2017-12-04;Mercancia;Sincelejo;1300
2017-12-04;Paqueteo 3-5 Kl.;Sincelejo;206
2017-12-04;Paquetes 1-2 Kl. (ME);Sincelejo;413
2017-12-04;Radicación de Documentos;Sincelejo;268
2017-12-04;Firma de Documentos;Turbaco;195
2017-12-04;Mensajeria;Turbaco;875
2017-12-04;Mercancia;Turbaco;5889
2017-12-04;Mercancia Aerea;Turbaco;4
2017-12-04;Paqueteo 3-5 Kl.;Turbaco;206
2017-12-04;Paquetes 1-2 Kl. (ME);Turbaco;440
2017-12-04;Radicación de Documentos;Turbaco;199
2017-12-04;Firma de Documentos;Yumbo;628
2017-12-04;Mensajeria;Yumbo;2968
2017-12-04;Mercancia;Yumbo;59407
2017-12-04;Mercancia Aerea;Yumbo;33
2017-12-04;Paqueteo 3-5 Kl.;Yumbo;1564
2017-12-04;Paquetes 1-2 Kl. (ME);Yumbo;4918
2017-12-04;Radicación de Documentos;Yumbo;978
2017-12-11;Firma de Documentos;Barranquilla;323
2017-12-11;Mensajeria;Barranquilla;1825
2017-12-11;Mercancia;Barranquilla;13673
2017-12-11;Mercancia Aerea;Barranquilla;12
2017-12-11;Paqueteo 3-5 Kl.;Barranquilla;1143
2017-12-11;Paquetes 1-2 Kl. (ME);Barranquilla;2395
2017-12-11;Radicación de Documentos;Barranquilla;915
2017-12-11;Firma de Documentos;Bogota;1866
2017-12-11;Mensajeria;Bogota;9907
2017-12-11;Mercancia;Bogota;185468
2017-12-11;Mercancia Aerea;Bogota;447
2017-12-11;Paqueteo 3-5 Kl.;Bogota;7237
2017-12-11;Paquetes 1-2 Kl. (ME);Bogota;18143
2017-12-11;Radicación de Documentos;Bogota;2598
2017-12-11;Firma de Documentos;Bucaramanga;309
2017-12-11;Mensajeria;Bucaramanga;827
2017-12-11;Mercancia;Bucaramanga;4850
2017-12-11;Mercancia Aerea;Bucaramanga;6
2017-12-11;Paqueteo 3-5 Kl.;Bucaramanga;478
2017-12-11;Paquetes 1-2 Kl. (ME);Bucaramanga;779
2017-12-11;Radicación de Documentos;Bucaramanga;488
2017-12-11;Firma de Documentos;Cucuta;63
2017-12-11;Mensajeria;Cucuta;247
2017-12-11;Mercancia;Cucuta;1759
2017-12-11;Paqueteo 3-5 Kl.;Cucuta;271
2017-12-11;Paquetes 1-2 Kl. (ME);Cucuta;995
2017-12-11;Radicación de Documentos;Cucuta;119
2017-12-11;Firma de Documentos;Ibague;58
2017-12-11;Mensajeria;Ibague;379
2017-12-11;Mercancia;Ibague;2158
2017-12-11;Paqueteo 3-5 Kl.;Ibague;135
2017-12-11;Paquetes 1-2 Kl. (ME);Ibague;424
2017-12-11;Radicación de Documentos;Ibague;192
2017-12-11;Firma de Documentos;Manizales;91
2017-12-11;Mensajeria;Manizales;229
2017-12-11;Mercancia;Manizales;12564
2017-12-11;Paqueteo 3-5 Kl.;Manizales;226
2017-12-11;Paquetes 1-2 Kl. (ME);Manizales;271
2017-12-11;Radicación de Documentos;Manizales;173
2017-12-11;Firma de Documentos;Medellin;1436
2017-12-11;Mensajeria;Medellin;9270
2017-12-11;Mercancia;Medellin;106581
2017-12-11;Mercancia Aerea;Medellin;41
2017-12-11;Paqueteo 3-5 Kl.;Medellin;6900
2017-12-11;Paquetes 1-2 Kl. (ME);Medellin;22832
2017-12-11;Radicación de Documentos;Medellin;1257
2017-12-11;Firma de Documentos;Pasto;37
2017-12-11;Mensajeria;Pasto;222
2017-12-11;Mercancia;Pasto;821
2017-12-11;Paqueteo 3-5 Kl.;Pasto;76
2017-12-11;Paquetes 1-2 Kl. (ME);Pasto;211
2017-12-11;Radicación de Documentos;Pasto;124
2017-12-11;Firma de Documentos;Pereira;238
2017-12-11;Mensajeria;Pereira;1513
2017-12-11;Mercancia;Pereira;12749
2017-12-11;Paqueteo 3-5 Kl.;Pereira;374
2017-12-11;Paquetes 1-2 Kl. (ME);Pereira;1293
2017-12-11;Radicación de Documentos;Pereira;611
2017-12-11;Firma de Documentos;Sincelejo;107
2017-12-11;Mensajeria;Sincelejo;1021
2017-12-11;Mercancia;Sincelejo;1617
2017-12-11;Paqueteo 3-5 Kl.;Sincelejo;298
2017-12-11;Paquetes 1-2 Kl. (ME);Sincelejo;516
2017-12-11;Radicación de Documentos;Sincelejo;301
2017-12-11;Firma de Documentos;Turbaco;235
2017-12-11;Mensajeria;Turbaco;970
2017-12-11;Mercancia;Turbaco;13374
2017-12-11;Mercancia Aerea;Turbaco;8
2017-12-11;Paqueteo 3-5 Kl.;Turbaco;278
2017-12-11;Paquetes 1-2 Kl. (ME);Turbaco;700
2017-12-11;Radicación de Documentos;Turbaco;237
2017-12-11;Firma de Documentos;Yumbo;718
2017-12-11;Mensajeria;Yumbo;3556
2017-12-11;Mercancia;Yumbo;64417
2017-12-11;Mercancia Aerea;Yumbo;34
2017-12-11;Paqueteo 3-5 Kl.;Yumbo;2306
2017-12-11;Paquetes 1-2 Kl. (ME);Yumbo;5872
2017-12-11;Radicación de Documentos;Yumbo;1198
2017-12-18;Firma de Documentos;Barranquilla;287
2017-12-18;Mensajeria;Barranquilla;1520
2017-12-18;Mercancia;Barranquilla;10479
2017-12-18;Mercancia Aerea;Barranquilla;10
2017-12-18;Paqueteo 3-5 Kl.;Barranquilla;1351
2017-12-18;Paquetes 1-2 Kl. (ME);Barranquilla;2282
2017-12-18;Radicación de Documentos;Barranquilla;988
2017-12-18;Firma de Documentos;Bogota;1376
2017-12-18;Mensajeria;Bogota;8907
2017-12-18;Mercancia;Bogota;177051
2017-12-18;Mercancia Aerea;Bogota;501
2017-12-18;Paqueteo 3-5 Kl.;Bogota;6595
2017-12-18;Paquetes 1-2 Kl. (ME);Bogota;18720
2017-12-18;Radicación de Documentos;Bogota;1898
2017-12-18;Firma de Documentos;Bucaramanga;261
2017-12-18;Mensajeria;Bucaramanga;790
2017-12-18;Mercancia;Bucaramanga;3731
2017-12-18;Mercancia Aerea;Bucaramanga;1
2017-12-18;Paqueteo 3-5 Kl.;Bucaramanga;651
2017-12-18;Paquetes 1-2 Kl. (ME);Bucaramanga;799
2017-12-18;Radicación de Documentos;Bucaramanga;440
2017-12-18;Firma de Documentos;Cucuta;49
2017-12-18;Mensajeria;Cucuta;218
2017-12-18;Mercancia;Cucuta;1485
2017-12-18;Paqueteo 3-5 Kl.;Cucuta;207
2017-12-18;Paquetes 1-2 Kl. (ME);Cucuta;700
2017-12-18;Radicación de Documentos;Cucuta;128
2017-12-18;Firma de Documentos;Ibague;108
2017-12-18;Mensajeria;Ibague;487
2017-12-18;Mercancia;Ibague;2207
2017-12-18;Paqueteo 3-5 Kl.;Ibague;118
2017-12-18;Paquetes 1-2 Kl. (ME);Ibague;405
2017-12-18;Radicación de Documentos;Ibague;354
2017-12-18;Firma de Documentos;Manizales;75
2017-12-18;Mensajeria;Manizales;216
2017-12-18;Mercancia;Manizales;8685
2017-12-18;Paqueteo 3-5 Kl.;Manizales;197
2017-12-18;Paquetes 1-2 Kl. (ME);Manizales;267
2017-12-18;Radicación de Documentos;Manizales;177
2017-12-18;Firma de Documentos;Medellin;1102
2017-12-18;Mensajeria;Medellin;9379
2017-12-18;Mercancia;Medellin;99409
2017-12-18;Mercancia Aerea;Medellin;27
2017-12-18;Paqueteo 3-5 Kl.;Medellin;7160
2017-12-18;Paquetes 1-2 Kl. (ME);Medellin;24631
2017-12-18;Radicación de Documentos;Medellin;1123
2017-12-18;Firma de Documentos;Pasto;24
2017-12-18;Mensajeria;Pasto;182
2017-12-18;Mercancia;Pasto;574
2017-12-18;Paqueteo 3-5 Kl.;Pasto;43
2017-12-18;Paquetes 1-2 Kl. (ME);Pasto;169
2017-12-18;Radicación de Documentos;Pasto;117
2017-12-18;Firma de Documentos;Pereira;264
2017-12-18;Mensajeria;Pereira;1382
2017-12-18;Mercancia;Pereira;10604
2017-12-18;Paqueteo 3-5 Kl.;Pereira;490
2017-12-18;Paquetes 1-2 Kl. (ME);Pereira;1292
2017-12-18;Radicación de Documentos;Pereira;579
2017-12-18;Firma de Documentos;Sincelejo;70
2017-12-18;Mensajeria;Sincelejo;798
2017-12-18;Mercancia;Sincelejo;1401
2017-12-18;Paqueteo 3-5 Kl.;Sincelejo;294
2017-12-18;Paquetes 1-2 Kl. (ME);Sincelejo;527
2017-12-18;Radicación de Documentos;Sincelejo;341
2017-12-18;Firma de Documentos;Turbaco;174
2017-12-18;Mensajeria;Turbaco;890
2017-12-18;Mercancia;Turbaco;6190
2017-12-18;Mercancia Aerea;Turbaco;23
2017-12-18;Paqueteo 3-5 Kl.;Turbaco;259
2017-12-18;Paquetes 1-2 Kl. (ME);Turbaco;650
2017-12-18;Radicación de Documentos;Turbaco;207
2017-12-18;Firma de Documentos;Yumbo;590
2017-12-18;Mensajeria;Yumbo;3008
2017-12-18;Mercancia;Yumbo;52655
2017-12-18;Mercancia Aerea;Yumbo;42
2017-12-18;Paqueteo 3-5 Kl.;Yumbo;2062
2017-12-18;Paquetes 1-2 Kl. (ME);Yumbo;5321
2017-12-18;Radicación de Documentos;Yumbo;879
2017-12-25;Firma de Documentos;Barranquilla;210
2017-12-25;Mensajeria;Barranquilla;1194
2017-12-25;Mercancia;Barranquilla;7347
2017-12-25;Mercancia Aerea;Barranquilla;4
2017-12-25;Paqueteo 3-5 Kl.;Barranquilla;659
2017-12-25;Paquetes 1-2 Kl. (ME);Barranquilla;1574
2017-12-25;Radicación de Documentos;Barranquilla;697
2017-12-25;Firma de Documentos;Bogota;733
2017-12-25;Mensajeria;Bogota;5600
2017-12-25;Mercancia;Bogota;102669
2017-12-25;Mercancia Aerea;Bogota;142
2017-12-25;Paqueteo 3-5 Kl.;Bogota;3336
2017-12-25;Paquetes 1-2 Kl. (ME);Bogota;9146
2017-12-25;Radicación de Documentos;Bogota;1515
2017-12-25;Firma de Documentos;Bucaramanga;173
2017-12-25;Mensajeria;Bucaramanga;535
2017-12-25;Mercancia;Bucaramanga;2255
2017-12-25;Paqueteo 3-5 Kl.;Bucaramanga;302
2017-12-25;Paquetes 1-2 Kl. (ME);Bucaramanga;517
2017-12-25;Radicación de Documentos;Bucaramanga;396
2017-12-25;Firma de Documentos;Cucuta;30
2017-12-25;Mensajeria;Cucuta;169
2017-12-25;Mercancia;Cucuta;618
2017-12-25;Paqueteo 3-5 Kl.;Cucuta;78
2017-12-25;Paquetes 1-2 Kl. (ME);Cucuta;241
2017-12-25;Radicación de Documentos;Cucuta;105
2017-12-25;Firma de Documentos;Ibague;107
2017-12-25;Mensajeria;Ibague;297
2017-12-25;Mercancia;Ibague;1625
2017-12-25;Paqueteo 3-5 Kl.;Ibague;100
2017-12-25;Paquetes 1-2 Kl. (ME);Ibague;339
2017-12-25;Radicación de Documentos;Ibague;392
2017-12-25;Firma de Documentos;Manizales;31
2017-12-25;Mensajeria;Manizales;249
2017-12-25;Mercancia;Manizales;8589
2017-12-25;Paqueteo 3-5 Kl.;Manizales;557
2017-12-25;Paquetes 1-2 Kl. (ME);Manizales;179
2017-12-25;Radicación de Documentos;Manizales;101
2017-12-25;Firma de Documentos;Medellin;531
2017-12-25;Mensajeria;Medellin;4457
2017-12-25;Mercancia;Medellin;48612
2017-12-25;Mercancia Aerea;Medellin;8
2017-12-25;Paqueteo 3-5 Kl.;Medellin;3517
2017-12-25;Paquetes 1-2 Kl. (ME);Medellin;14156
2017-12-25;Radicación de Documentos;Medellin;761
2017-12-25;Firma de Documentos;Pasto;38
2017-12-25;Mensajeria;Pasto;146
2017-12-25;Mercancia;Pasto;412
2017-12-25;Paqueteo 3-5 Kl.;Pasto;24
2017-12-25;Paquetes 1-2 Kl. (ME);Pasto;95
2017-12-25;Radicación de Documentos;Pasto;126
2017-12-25;Firma de Documentos;Pereira;176
2017-12-25;Mensajeria;Pereira;1110
2017-12-25;Mercancia;Pereira;6444
2017-12-25;Paqueteo 3-5 Kl.;Pereira;202
2017-12-25;Paquetes 1-2 Kl. (ME);Pereira;780
2017-12-25;Radicación de Documentos;Pereira;377
2017-12-25;Firma de Documentos;Sincelejo;62
2017-12-25;Mensajeria;Sincelejo;559
2017-12-25;Mercancia;Sincelejo;869
2017-12-25;Paqueteo 3-5 Kl.;Sincelejo;240
2017-12-25;Paquetes 1-2 Kl. (ME);Sincelejo;517
2017-12-25;Radicación de Documentos;Sincelejo;163
2017-12-25;Firma de Documentos;Turbaco;174
2017-12-25;Mensajeria;Turbaco;692
2017-12-25;Mercancia;Turbaco;2102
2017-12-25;Paqueteo 3-5 Kl.;Turbaco;177
2017-12-25;Paquetes 1-2 Kl. (ME);Turbaco;432
2017-12-25;Radicación de Documentos;Turbaco;358
2017-12-25;Firma de Documentos;Yumbo;366
2017-12-25;Mensajeria;Yumbo;2293
2017-12-25;Mercancia;Yumbo;34771
2017-12-25;Mercancia Aerea;Yumbo;30
2017-12-25;Paqueteo 3-5 Kl.;Yumbo;1057
2017-12-25;Paquetes 1-2 Kl. (ME);Yumbo;4037
2017-12-25;Radicación de Documentos;Yumbo;826
2018-01-01;Firma de Documentos;Barranquilla;147
2018-01-01;Mensajeria;Barranquilla;2133
2018-01-01;Mercancia;Barranquilla;7244
2018-01-01;Mercancia Aerea;Barranquilla;6
2018-01-01;Paqueteo 3-5 Kl.;Barranquilla;507
2018-01-01;Paquetes 1-2 Kl. (ME);Barranquilla;1359
2018-01-01;Radicación de Documentos;Barranquilla;377
2018-01-01;Firma de Documentos;Bogota;861
2018-01-01;Mensajeria;Bogota;4414
2018-01-01;Mercancia;Bogota;72333
2018-01-01;Mercancia Aerea;Bogota;251
2018-01-01;Paqueteo 3-5 Kl.;Bogota;2478
2018-01-01;Paquetes 1-2 Kl. (ME);Bogota;7239
2018-01-01;Radicación de Documentos;Bogota;877
2018-01-01;Mercancia;Bosconia;1
2018-01-01;Firma de Documentos;Bucaramanga;147
2018-01-01;Mensajeria;Bucaramanga;581
2018-01-01;Mercancia;Bucaramanga;1928
2018-01-01;Paqueteo 3-5 Kl.;Bucaramanga;280
2018-01-01;Paquetes 1-2 Kl. (ME);Bucaramanga;512
2018-01-01;Radicación de Documentos;Bucaramanga;211
2018-01-01;Firma de Documentos;Cucuta;16
2018-01-01;Mensajeria;Cucuta;130
2018-01-01;Mercancia;Cucuta;569
2018-01-01;Paqueteo 3-5 Kl.;Cucuta;55
2018-01-01;Paquetes 1-2 Kl. (ME);Cucuta;146
2018-01-01;Radicación de Documentos;Cucuta;58
2018-01-01;Firma de Documentos;Ibague;79
2018-01-01;Mensajeria;Ibague;310
2018-01-01;Mercancia;Ibague;1519
2018-01-01;Paqueteo 3-5 Kl.;Ibague;81
2018-01-01;Paquetes 1-2 Kl. (ME);Ibague;347
2018-01-01;Radicación de Documentos;Ibague;276
2018-01-01;Firma de Documentos;Manizales;38
2018-01-01;Mensajeria;Manizales;194
2018-01-01;Mercancia;Manizales;6663
2018-01-01;Paqueteo 3-5 Kl.;Manizales;40
