Week;Producto;Terminal_origen;recogidas
2021-02-01;Mercancia;Yumbo;34037
2021-02-01;Mercancia Aerea;Yumbo;39
2021-02-01;Paqueteo 3-5 Kl.;Yumbo;4398
2021-02-01;Paquetes 1-2 Kl. (ME);Yumbo;20780
2021-02-01;Radicación de Documentos;Yumbo;921
2021-01-25;Firma de Documentos;Barranquilla;22
2021-01-25;Mensajeria;Barranquilla;605
2021-01-25;Mercancia;Barranquilla;11394
2021-01-25;Paqueteo 3-5 Kl.;Barranquilla;1626
2021-01-25;Paquetes 1-2 Kl. (ME);Barranquilla;6476
2021-01-25;Radicación de Documentos;Barranquilla;412
2021-01-25;Firma de Documentos;Bogota;97
2021-01-25;Mensajeria;Bogota;6178
2021-01-25;Mercancia;Bogota;120517
2021-01-25;Mercancia Aerea;Bogota;203
2021-01-25;Paqueteo 3-5 Kl.;Bogota;16010
2021-01-25;Paquetes 1-2 Kl. (ME);Bogota;55153
2021-01-25;Radicación de Documentos;Bogota;1282
2021-01-25;Mensajeria;Bosconia;119
2021-01-25;Mercancia;Bosconia;689
2021-01-25;Paqueteo 3-5 Kl.;Bosconia;163
2021-01-25;Paquetes 1-2 Kl. (ME);Bosconia;687
2021-01-25;Radicación de Documentos;Bosconia;311
2021-01-25;Firma de Documentos;Bucaramanga;16
2021-01-25;Mensajeria;Bucaramanga;676
2021-01-25;Mercancia;Bucaramanga;4412
2021-01-25;Mercancia Aerea;Bucaramanga;1
2021-01-25;Paqueteo 3-5 Kl.;Bucaramanga;1085
2021-01-25;Paquetes 1-2 Kl. (ME);Bucaramanga;3593
2021-01-25;Radicación de Documentos;Bucaramanga;481
2021-01-25;Firma de Documentos;Cienaga;2
2021-01-25;Mensajeria;Cienaga;113
2021-01-25;Mercancia;Cienaga;876
2021-01-25;Paqueteo 3-5 Kl.;Cienaga;168
2021-01-25;Paquetes 1-2 Kl. (ME);Cienaga;470
2021-01-25;Radicación de Documentos;Cienaga;119
2021-01-25;Firma de Documentos;Cucuta;2
2021-01-25;Mensajeria;Cucuta;129
2021-01-25;Mercancia;Cucuta;1609
2021-01-25;Paqueteo 3-5 Kl.;Cucuta;3185
2021-01-25;Paquetes 1-2 Kl. (ME);Cucuta;2519
2021-01-25;Radicación de Documentos;Cucuta;215
2021-01-25;Firma de Documentos;Ibague;2
2021-01-25;Mensajeria;Ibague;105
2021-01-25;Mercancia;Ibague;1284
2021-01-25;Mercancia Aerea;Ibague;3
2021-01-25;Paqueteo 3-5 Kl.;Ibague;225
2021-01-25;Paquetes 1-2 Kl. (ME);Ibague;569
2021-01-25;Radicación de Documentos;Ibague;191
2021-01-25;Firma de Documentos;Manizales;4
2021-01-25;Mensajeria;Manizales;155
2021-01-25;Mercancia;Manizales;3919
2021-01-25;Paqueteo 3-5 Kl.;Manizales;153
2021-01-25;Paquetes 1-2 Kl. (ME);Manizales;708
2021-01-25;Radicación de Documentos;Manizales;165
2021-01-25;Firma de Documentos;Medellin;215
2021-01-25;Mensajeria;Medellin;3487
2021-01-25;Mercancia;Medellin;61591
2021-01-25;Mercancia Aerea;Medellin;50
2021-01-25;Paqueteo 3-5 Kl.;Medellin;11885
2021-01-25;Paquetes 1-2 Kl. (ME);Medellin;58773
2021-01-25;Radicación de Documentos;Medellin;849
2021-01-25;Mensajeria;Neiva;140
2021-01-25;Mercancia;Neiva;944
2021-01-25;Paqueteo 3-5 Kl.;Neiva;99
2021-01-25;Paquetes 1-2 Kl. (ME);Neiva;443
2021-01-25;Radicación de Documentos;Neiva;155
2021-01-25;Mensajeria;Pasto;154
2021-01-25;Mercancia;Pasto;881
2021-01-25;Paqueteo 3-5 Kl.;Pasto;132
2021-01-25;Paquetes 1-2 Kl. (ME);Pasto;450
2021-01-25;Radicación de Documentos;Pasto;212
2021-01-25;Firma de Documentos;Pereira;9
2021-01-25;Mensajeria;Pereira;637
2021-01-25;Mercancia;Pereira;8219
2021-01-25;Paqueteo 3-5 Kl.;Pereira;588
2021-01-25;Paquetes 1-2 Kl. (ME);Pereira;2479
2021-01-25;Radicación de Documentos;Pereira;370
2021-01-25;Firma de Documentos;Sincelejo;7
2021-01-25;Mensajeria;Sincelejo;417
2021-01-25;Mercancia;Sincelejo;1514
2021-01-25;Paqueteo 3-5 Kl.;Sincelejo;378
2021-01-25;Paquetes 1-2 Kl. (ME);Sincelejo;1869
2021-01-25;Radicación de Documentos;Sincelejo;227
2021-01-25;Firma de Documentos;Turbaco;13
2021-01-25;Mensajeria;Turbaco;354
2021-01-25;Mercancia;Turbaco;11216
2021-01-25;Mercancia Aerea;Turbaco;2
2021-01-25;Paqueteo 3-5 Kl.;Turbaco;597
2021-01-25;Paquetes 1-2 Kl. (ME);Turbaco;1809
2021-01-25;Radicación de Documentos;Turbaco;216
2021-01-25;Firma de Documentos;Yumbo;83
2021-01-25;Mensajeria;Yumbo;2661
2021-01-25;Mercancia;Yumbo;31578
2021-01-25;Mercancia Aerea;Yumbo;32
2021-01-25;Paqueteo 3-5 Kl.;Yumbo;3255
2021-01-25;Paquetes 1-2 Kl. (ME);Yumbo;17291
2021-01-25;Radicación de Documentos;Yumbo;789
2021-01-18;Firma de Documentos;Barranquilla;18
2021-01-18;Mensajeria;Barranquilla;792
2021-01-18;Mercancia;Barranquilla;12349
2021-01-18;Mercancia Aerea;Barranquilla;6
2021-01-18;Paqueteo 3-5 Kl.;Barranquilla;1400
2021-01-18;Paquetes 1-2 Kl. (ME);Barranquilla;6678
2021-01-18;Radicación de Documentos;Barranquilla;576
2021-01-18;Firma de Documentos;Bogota;172
2021-01-18;Mensajeria;Bogota;6321
2021-01-18;Mercancia;Bogota;118782
2021-01-18;Mercancia Aerea;Bogota;297
2021-01-18;Paqueteo 3-5 Kl.;Bogota;18182
2021-01-18;Paquetes 1-2 Kl. (ME);Bogota;58336
2021-01-18;Radicación de Documentos;Bogota;1519
2021-01-18;Mensajeria;Bosconia;79
2021-01-18;Mercancia;Bosconia;484
2021-01-18;Paqueteo 3-5 Kl.;Bosconia;59
2021-01-18;Paquetes 1-2 Kl. (ME);Bosconia;231
2021-01-18;Radicación de Documentos;Bosconia;110
2021-01-18;Firma de Documentos;Bucaramanga;94
2021-01-18;Mensajeria;Bucaramanga;679
2021-01-18;Mercancia;Bucaramanga;4189
2021-01-18;Paqueteo 3-5 Kl.;Bucaramanga;1164
2021-01-18;Paquetes 1-2 Kl. (ME);Bucaramanga;4254
2021-01-18;Radicación de Documentos;Bucaramanga;712
2021-01-18;Firma de Documentos;Cienaga;1
2021-01-18;Mensajeria;Cienaga;98
2021-01-18;Mercancia;Cienaga;824
2021-01-18;Paqueteo 3-5 Kl.;Cienaga;93
2021-01-18;Paquetes 1-2 Kl. (ME);Cienaga;367
2021-01-18;Radicación de Documentos;Cienaga;108
2021-01-18;Firma de Documentos;Cucuta;2
2021-01-18;Mensajeria;Cucuta;134
2021-01-18;Mercancia;Cucuta;1543
2021-01-18;Paqueteo 3-5 Kl.;Cucuta;2993
2021-01-18;Paquetes 1-2 Kl. (ME);Cucuta;2295
2021-01-18;Radicación de Documentos;Cucuta;261
2021-01-18;Mensajeria;Ibague;92
2021-01-18;Mercancia;Ibague;1471
2021-01-18;Paqueteo 3-5 Kl.;Ibague;269
2021-01-18;Paquetes 1-2 Kl. (ME);Ibague;670
2021-01-18;Radicación de Documentos;Ibague;247
2021-01-18;Mensajeria;Manizales;161
2021-01-18;Mercancia;Manizales;2798
2021-01-18;Paqueteo 3-5 Kl.;Manizales;144
2021-01-18;Paquetes 1-2 Kl. (ME);Manizales;635
2021-01-18;Radicación de Documentos;Manizales;232
2021-01-18;Firma de Documentos;Medellin;166
2021-01-18;Mensajeria;Medellin;3359
2021-01-18;Mercancia;Medellin;65100
2021-01-18;Mercancia Aerea;Medellin;64
2021-01-18;Paqueteo 3-5 Kl.;Medellin;26722
2021-01-18;Paquetes 1-2 Kl. (ME);Medellin;65179
2021-01-18;Radicación de Documentos;Medellin;1283
2021-01-18;Firma de Documentos;Neiva;1
2021-01-18;Mensajeria;Neiva;129
2021-01-18;Mercancia;Neiva;1137
2021-01-18;Paqueteo 3-5 Kl.;Neiva;103
2021-01-18;Paquetes 1-2 Kl. (ME);Neiva;462
2021-01-18;Radicación de Documentos;Neiva;153
2021-01-18;Mensajeria;Pasto;142
2021-01-18;Mercancia;Pasto;1026
2021-01-18;Paqueteo 3-5 Kl.;Pasto;116
2021-01-18;Paquetes 1-2 Kl. (ME);Pasto;429
2021-01-18;Radicación de Documentos;Pasto;238
2021-01-18;Firma de Documentos;Pereira;4
2021-01-18;Mensajeria;Pereira;695
2021-01-18;Mercancia;Pereira;8289
2021-01-18;Paqueteo 3-5 Kl.;Pereira;520
2021-01-18;Paquetes 1-2 Kl. (ME);Pereira;2653
2021-01-18;Radicación de Documentos;Pereira;553
2021-01-18;Firma de Documentos;Sincelejo;21
2021-01-18;Mensajeria;Sincelejo;394
2021-01-18;Mercancia;Sincelejo;2250
2021-01-18;Paqueteo 3-5 Kl.;Sincelejo;367
2021-01-18;Paquetes 1-2 Kl. (ME);Sincelejo;1953
2021-01-18;Radicación de Documentos;Sincelejo;311
2021-01-18;Firma de Documentos;Turbaco;11
2021-01-18;Mensajeria;Turbaco;347
2021-01-18;Mercancia;Turbaco;19792
2021-01-18;Mercancia Aerea;Turbaco;4
2021-01-18;Paqueteo 3-5 Kl.;Turbaco;512
2021-01-18;Paquetes 1-2 Kl. (ME);Turbaco;1773
2021-01-18;Radicación de Documentos;Turbaco;221
2021-01-18;Firma de Documentos;Yumbo;80
2021-01-18;Mensajeria;Yumbo;2214
2021-01-18;Mercancia;Yumbo;36648
2021-01-18;Mercancia Aerea;Yumbo;19
2021-01-18;Paqueteo 3-5 Kl.;Yumbo;3628
2021-01-18;Paquetes 1-2 Kl. (ME);Yumbo;18851
2021-01-18;Radicación de Documentos;Yumbo;1135
2021-01-11;Firma de Documentos;Barranquilla;15
2021-01-11;Mensajeria;Barranquilla;604
2021-01-11;Mercancia;Barranquilla;10886
2021-01-11;Mercancia Aerea;Barranquilla;2
2021-01-11;Paqueteo 3-5 Kl.;Barranquilla;1368
2021-01-11;Paquetes 1-2 Kl. (ME);Barranquilla;6922
2021-01-11;Radicación de Documentos;Barranquilla;455
2021-01-11;Firma de Documentos;Bogota;35
2021-01-11;Mensajeria;Bogota;5629
2021-01-11;Mercancia;Bogota;95101
2021-01-11;Mercancia Aerea;Bogota;229
2021-01-11;Paqueteo 3-5 Kl.;Bogota;17424
2021-01-11;Paquetes 1-2 Kl. (ME);Bogota;55850
2021-01-11;Radicación de Documentos;Bogota;1299
2021-01-11;Mensajeria;Bosconia;80
2021-01-11;Mercancia;Bosconia;542
2021-01-11;Paqueteo 3-5 Kl.;Bosconia;102
2021-01-11;Paquetes 1-2 Kl. (ME);Bosconia;319
2021-01-11;Radicación de Documentos;Bosconia;106
2021-01-11;Mensajeria;Bucaramanga;595
2021-01-11;Mercancia;Bucaramanga;3674
2021-01-11;Paqueteo 3-5 Kl.;Bucaramanga;1131
2021-01-11;Paquetes 1-2 Kl. (ME);Bucaramanga;4797
2021-01-11;Radicación de Documentos;Bucaramanga;454
2021-01-11;Firma de Documentos;Cienaga;1
2021-01-11;Mensajeria;Cienaga;82
2021-01-11;Mercancia;Cienaga;915
2021-01-11;Paqueteo 3-5 Kl.;Cienaga;157
2021-01-11;Paquetes 1-2 Kl. (ME);Cienaga;581
2021-01-11;Radicación de Documentos;Cienaga;90
2021-01-11;Firma de Documentos;Cucuta;8
2021-01-11;Mensajeria;Cucuta;137
2021-01-11;Mercancia;Cucuta;1299
2021-01-11;Paqueteo 3-5 Kl.;Cucuta;2698
2021-01-11;Paquetes 1-2 Kl. (ME);Cucuta;2492
2021-01-11;Radicación de Documentos;Cucuta;179
2021-01-11;Mensajeria;Ibague;66
2021-01-11;Mercancia;Ibague;1310
2021-01-11;Mercancia Aerea;Ibague;4
2021-01-11;Paqueteo 3-5 Kl.;Ibague;200
2021-01-11;Paquetes 1-2 Kl. (ME);Ibague;611
2021-01-11;Radicación de Documentos;Ibague;149
2021-01-11;Mensajeria;Manizales;126
2021-01-11;Mercancia;Manizales;3473
2021-01-11;Paqueteo 3-5 Kl.;Manizales;185
2021-01-11;Paquetes 1-2 Kl. (ME);Manizales;643
2021-01-11;Radicación de Documentos;Manizales;141
2021-01-11;Firma de Documentos;Medellin;125
2021-01-11;Mensajeria;Medellin;2759
2021-01-11;Mercancia;Medellin;46069
2021-01-11;Mercancia Aerea;Medellin;53
2021-01-11;Paqueteo 3-5 Kl.;Medellin;13543
2021-01-11;Paquetes 1-2 Kl. (ME);Medellin;54734
2021-01-11;Radicación de Documentos;Medellin;1005
2021-01-11;Mensajeria;Neiva;134
2021-01-11;Mercancia;Neiva;1129
2021-01-11;Paqueteo 3-5 Kl.;Neiva;107
2021-01-11;Paquetes 1-2 Kl. (ME);Neiva;443
2021-01-11;Radicación de Documentos;Neiva;88
2021-01-11;Firma de Documentos;Pasto;1
2021-01-11;Mensajeria;Pasto;112
2021-01-11;Mercancia;Pasto;1101
2021-01-11;Paqueteo 3-5 Kl.;Pasto;100
2021-01-11;Paquetes 1-2 Kl. (ME);Pasto;402
2021-01-11;Radicación de Documentos;Pasto;177
2021-01-11;Firma de Documentos;Pereira;3
2021-01-11;Mensajeria;Pereira;492
2021-01-11;Mercancia;Pereira;7937
2021-01-11;Paqueteo 3-5 Kl.;Pereira;452
2021-01-11;Paquetes 1-2 Kl. (ME);Pereira;2701
2021-01-11;Radicación de Documentos;Pereira;360
2021-01-11;Firma de Documentos;Sincelejo;9
2021-01-11;Mensajeria;Sincelejo;333
2021-01-11;Mercancia;Sincelejo;1503
2021-01-11;Mercancia Aerea;Sincelejo;1
2021-01-11;Paqueteo 3-5 Kl.;Sincelejo;255
2021-01-11;Paquetes 1-2 Kl. (ME);Sincelejo;1579
2021-01-11;Radicación de Documentos;Sincelejo;218
2021-01-11;Firma de Documentos;Turbaco;5
2021-01-11;Mensajeria;Turbaco;265
2021-01-11;Mercancia;Turbaco;4492
2021-01-11;Mercancia Aerea;Turbaco;6
2021-01-11;Paqueteo 3-5 Kl.;Turbaco;396
2021-01-11;Paquetes 1-2 Kl. (ME);Turbaco;1730
2021-01-11;Radicación de Documentos;Turbaco;205
2021-01-11;Firma de Documentos;Yumbo;20
2021-01-11;Mensajeria;Yumbo;1330
2021-01-11;Mercancia;Yumbo;30841
2021-01-11;Mercancia Aerea;Yumbo;19
2021-01-11;Paqueteo 3-5 Kl.;Yumbo;2656
2021-01-11;Paquetes 1-2 Kl. (ME);Yumbo;14833
2021-01-11;Radicación de Documentos;Yumbo;798
2021-01-04;Firma de Documentos;Barranquilla;14
2021-01-04;Mensajeria;Barranquilla;744
2021-01-04;Mercancia;Barranquilla;9738
2021-01-04;Mercancia Aerea;Barranquilla;1
2021-01-04;Paqueteo 3-5 Kl.;Barranquilla;1595
2021-01-04;Paquetes 1-2 Kl. (ME);Barranquilla;7286
2021-01-04;Radicación de Documentos;Barranquilla;269
2021-01-04;Firma de Documentos;Bogota;60
2021-01-04;Mensajeria;Bogota;5478
2021-01-04;Mercancia;Bogota;90675
2021-01-04;Mercancia Aerea;Bogota;245
2021-01-04;Paqueteo 3-5 Kl.;Bogota;18043
2021-01-04;Paquetes 1-2 Kl. (ME);Bogota;53499
2021-01-04;Radicación de Documentos;Bogota;647
2021-01-04;Firma de Documentos;Bosconia;1
2021-01-04;Mensajeria;Bosconia;131
2021-01-04;Mercancia;Bosconia;590
2021-01-04;Paqueteo 3-5 Kl.;Bosconia;143
2021-01-04;Paquetes 1-2 Kl. (ME);Bosconia;410
2021-01-04;Radicación de Documentos;Bosconia;70
2021-01-04;Firma de Documentos;Bucaramanga;4
2021-01-04;Mensajeria;Bucaramanga;709
2021-01-04;Mercancia;Bucaramanga;3362
2021-01-04;Mercancia Aerea;Bucaramanga;1
2021-01-04;Paqueteo 3-5 Kl.;Bucaramanga;1095
2021-01-04;Paquetes 1-2 Kl. (ME);Bucaramanga;4741
2021-01-04;Radicación de Documentos;Bucaramanga;265
2021-01-04;Firma de Documentos;Cienaga;1
2021-01-04;Mensajeria;Cienaga;102
2021-01-04;Mercancia;Cienaga;812
2021-01-04;Paqueteo 3-5 Kl.;Cienaga;244
2021-01-04;Paquetes 1-2 Kl. (ME);Cienaga;513
2021-01-04;Radicación de Documentos;Cienaga;73
2021-01-04;Firma de Documentos;Cucuta;4
2021-01-04;Mensajeria;Cucuta;121
2021-01-04;Mercancia;Cucuta;1144
2021-01-04;Paqueteo 3-5 Kl.;Cucuta;1055
2021-01-04;Paquetes 1-2 Kl. (ME);Cucuta;1439
2021-01-04;Radicación de Documentos;Cucuta;108
2021-01-04;Mensajeria;Ibague;97
2021-01-04;Mercancia;Ibague;906
2021-01-04;Paqueteo 3-5 Kl.;Ibague;223
2021-01-04;Paquetes 1-2 Kl. (ME);Ibague;549
2021-01-04;Radicación de Documentos;Ibague;83
2021-01-04;Mensajeria;Manizales;176
2021-01-04;Mercancia;Manizales;2890
2021-01-04;Paqueteo 3-5 Kl.;Manizales;193
2021-01-04;Paquetes 1-2 Kl. (ME);Manizales;701
2021-01-04;Radicación de Documentos;Manizales;139
2021-01-04;Firma de Documentos;Medellin;67
2021-01-04;Mensajeria;Medellin;3298
2021-01-04;Mercancia;Medellin;47131
2021-01-04;Mercancia Aerea;Medellin;73
2021-01-04;Paqueteo 3-5 Kl.;Medellin;9905
2021-01-04;Paquetes 1-2 Kl. (ME);Medellin;60175
2021-01-04;Radicación de Documentos;Medellin;490
2021-01-04;Mensajeria;Neiva;186
2021-01-04;Mercancia;Neiva;988
2021-01-04;Paqueteo 3-5 Kl.;Neiva;147
2021-01-04;Paquetes 1-2 Kl. (ME);Neiva;571
2021-01-04;Radicación de Documentos;Neiva;90
2021-01-04;Mensajeria;Pasto;101
2021-01-04;Mercancia;Pasto;638
2021-01-04;Paqueteo 3-5 Kl.;Pasto;110
2021-01-04;Paquetes 1-2 Kl. (ME);Pasto;381
2021-01-04;Radicación de Documentos;Pasto;85
2021-01-04;Firma de Documentos;Pereira;5
2021-01-04;Mensajeria;Pereira;671
2021-01-04;Mercancia;Pereira;7511
2021-01-04;Mercancia Aerea;Pereira;1
2021-01-04;Paqueteo 3-5 Kl.;Pereira;501
2021-01-04;Paquetes 1-2 Kl. (ME);Pereira;2564
2021-01-04;Radicación de Documentos;Pereira;275
2021-01-04;Firma de Documentos;Sincelejo;2
2021-01-04;Mensajeria;Sincelejo;374
2021-01-04;Mercancia;Sincelejo;1650
2021-01-04;Mercancia Aerea;Sincelejo;1
2021-01-04;Paqueteo 3-5 Kl.;Sincelejo;316
2021-01-04;Paquetes 1-2 Kl. (ME);Sincelejo;1977
2021-01-04;Radicación de Documentos;Sincelejo;114
2021-01-04;Firma de Documentos;Turbaco;15
2021-01-04;Mensajeria;Turbaco;316
2021-01-04;Mercancia;Turbaco;6961
2021-01-04;Mercancia Aerea;Turbaco;2
2021-01-04;Paqueteo 3-5 Kl.;Turbaco;531
2021-01-04;Paquetes 1-2 Kl. (ME);Turbaco;1921
2021-01-04;Radicación de Documentos;Turbaco;136
2021-01-04;Firma de Documentos;Yumbo;45
2021-01-04;Mensajeria;Yumbo;2347
2021-01-04;Mercancia;Yumbo;30002
2021-01-04;Mercancia Aerea;Yumbo;35
2021-01-04;Paqueteo 3-5 Kl.;Yumbo;3519
2021-01-04;Paquetes 1-2 Kl. (ME);Yumbo;16865
2021-01-04;Radicación de Documentos;Yumbo;637
2020-12-28;Firma de Documentos;Barranquilla;3
2020-12-28;Mensajeria;Barranquilla;441
2020-12-28;Mercancia;Barranquilla;8360
2020-12-28;Mercancia Aerea;Barranquilla;5
2020-12-28;Paqueteo 3-5 Kl.;Barranquilla;1786
2020-12-28;Paquetes 1-2 Kl. (ME);Barranquilla;6532
2020-12-28;Radicación de Documentos;Barranquilla;184
2020-12-28;Firma de Documentos;Bogota;123
2020-12-28;Mensajeria;Bogota;3238
2020-12-28;Mercancia;Bogota;68945
2020-12-28;Mercancia Aerea;Bogota;93
2020-12-28;Paqueteo 3-5 Kl.;Bogota;14474
2020-12-28;Paquetes 1-2 Kl. (ME);Bogota;43792
2020-12-28;Radicación de Documentos;Bogota;554
2020-12-28;Mensajeria;Bosconia;65
2020-12-28;Mercancia;Bosconia;357
2020-12-28;Paqueteo 3-5 Kl.;Bosconia;95
2020-12-28;Paquetes 1-2 Kl. (ME);Bosconia;276
2020-12-28;Radicación de Documentos;Bosconia;72
2020-12-28;Firma de Documentos;Bucaramanga;1
2020-12-28;Mensajeria;Bucaramanga;467
2020-12-28;Mercancia;Bucaramanga;2403
2020-12-28;Mercancia Aerea;Bucaramanga;3
2020-12-28;Paqueteo 3-5 Kl.;Bucaramanga;979
2020-12-28;Paquetes 1-2 Kl. (ME);Bucaramanga;3056
2020-12-28;Radicación de Documentos;Bucaramanga;304
2020-12-28;Firma de Documentos;Cienaga;2
2020-12-28;Mensajeria;Cienaga;90
2020-12-28;Mercancia;Cienaga;517
2020-12-28;Paqueteo 3-5 Kl.;Cienaga;190
2020-12-28;Paquetes 1-2 Kl. (ME);Cienaga;544
2020-12-28;Radicación de Documentos;Cienaga;86
2020-12-28;Mensajeria;Cucuta;87
2020-12-28;Mercancia;Cucuta;586
2020-12-28;Paqueteo 3-5 Kl.;Cucuta;383
2020-12-28;Paquetes 1-2 Kl. (ME);Cucuta;680
2020-12-28;Radicación de Documentos;Cucuta;86
2020-12-28;Mensajeria;Ibague;69
2020-12-28;Mercancia;Ibague;656
2020-12-28;Paqueteo 3-5 Kl.;Ibague;202
2020-12-28;Paquetes 1-2 Kl. (ME);Ibague;522
2020-12-28;Radicación de Documentos;Ibague;84
2020-12-28;Mensajeria;Manizales;111
2020-12-28;Mercancia;Manizales;905
2020-12-28;Mercancia Aerea;Manizales;2
2020-12-28;Paqueteo 3-5 Kl.;Manizales;162
2020-12-28;Paquetes 1-2 Kl. (ME);Manizales;639
2020-12-28;Radicación de Documentos;Manizales;65
2020-12-28;Firma de Documentos;Medellin;28
2020-12-28;Mensajeria;Medellin;2303
2020-12-28;Mercancia;Medellin;40227
2020-12-28;Mercancia Aerea;Medellin;48
2020-12-28;Paqueteo 3-5 Kl.;Medellin;13643
2020-12-28;Paquetes 1-2 Kl. (ME);Medellin;63877
2020-12-28;Radicación de Documentos;Medellin;342
2020-12-28;Mensajeria;Neiva;107
2020-12-28;Mercancia;Neiva;496
2020-12-28;Paqueteo 3-5 Kl.;Neiva;90
2020-12-28;Paquetes 1-2 Kl. (ME);Neiva;307
2020-12-28;Radicación de Documentos;Neiva;109
2020-12-28;Mensajeria;Pasto;117
2020-12-28;Mercancia;Pasto;460
2020-12-28;Mercancia Aerea;Pasto;1
2020-12-28;Paqueteo 3-5 Kl.;Pasto;106
2020-12-28;Paquetes 1-2 Kl. (ME);Pasto;346
2020-12-28;Radicación de Documentos;Pasto;82
2020-12-28;Firma de Documentos;Pereira;2
2020-12-28;Mensajeria;Pereira;442
2020-12-28;Mercancia;Pereira;4920
2020-12-28;Paqueteo 3-5 Kl.;Pereira;403
2020-12-28;Paquetes 1-2 Kl. (ME);Pereira;1998
2020-12-28;Radicación de Documentos;Pereira;217
2020-12-28;Firma de Documentos;Sincelejo;6
2020-12-28;Mensajeria;Sincelejo;263
2020-12-28;Mercancia;Sincelejo;955
2020-12-28;Paqueteo 3-5 Kl.;Sincelejo;297
2020-12-28;Paquetes 1-2 Kl. (ME);Sincelejo;1436
2020-12-28;Radicación de Documentos;Sincelejo;119
2020-12-28;Firma de Documentos;Turbaco;1
2020-12-28;Mensajeria;Turbaco;262
2020-12-28;Mercancia;Turbaco;2341
2020-12-28;Mercancia Aerea;Turbaco;1
2020-12-28;Paqueteo 3-5 Kl.;Turbaco;477
2020-12-28;Paquetes 1-2 Kl. (ME);Turbaco;1378
2020-12-28;Radicación de Documentos;Turbaco;127
2020-12-28;Firma de Documentos;Yumbo;56
2020-12-28;Mensajeria;Yumbo;940
2020-12-28;Mercancia;Yumbo;24244
2020-12-28;Mercancia Aerea;Yumbo;65
2020-12-28;Paqueteo 3-5 Kl.;Yumbo;2816
2020-12-28;Paquetes 1-2 Kl. (ME);Yumbo;11704
2020-12-28;Radicación de Documentos;Yumbo;477
2020-12-21;Firma de Documentos;Barranquilla;8
2020-12-21;Mensajeria;Barranquilla;597
2020-12-21;Mercancia;Barranquilla;11470
2020-12-21;Mercancia Aerea;Barranquilla;3
2020-12-21;Paqueteo 3-5 Kl.;Barranquilla;1777
2020-12-21;Paquetes 1-2 Kl. (ME);Barranquilla;7308
2020-12-21;Radicación de Documentos;Barranquilla;301
2020-12-21;Firma de Documentos;Bogota;52
2020-12-21;Mensajeria;Bogota;3749
2020-12-21;Mercancia;Bogota;105525
2020-12-21;Mercancia Aerea;Bogota;98
2020-12-21;Paqueteo 3-5 Kl.;Bogota;22743
2020-12-21;Paquetes 1-2 Kl. (ME);Bogota;58292
2020-12-21;Radicación de Documentos;Bogota;952
2020-12-21;Firma de Documentos;Bosconia;2
2020-12-21;Mensajeria;Bosconia;103
2020-12-21;Mercancia;Bosconia;457
2020-12-21;Paqueteo 3-5 Kl.;Bosconia;176
2020-12-21;Paquetes 1-2 Kl. (ME);Bosconia;438
2020-12-21;Radicación de Documentos;Bosconia;97
2020-12-21;Firma de Documentos;Bucaramanga;3
2020-12-21;Mensajeria;Bucaramanga;525
2020-12-21;Mercancia;Bucaramanga;3012
2020-12-21;Mercancia Aerea;Bucaramanga;1
2020-12-21;Paqueteo 3-5 Kl.;Bucaramanga;1177
2020-12-21;Paquetes 1-2 Kl. (ME);Bucaramanga;3135
2020-12-21;Radicación de Documentos;Bucaramanga;330
2020-12-21;Mensajeria;Cienaga;66
2020-12-21;Mercancia;Cienaga;566
2020-12-21;Paqueteo 3-5 Kl.;Cienaga;151
2020-12-21;Paquetes 1-2 Kl. (ME);Cienaga;375
2020-12-21;Radicación de Documentos;Cienaga;74
2020-12-21;Mensajeria;Cucuta;143
2020-12-21;Mercancia;Cucuta;932
2020-12-21;Paqueteo 3-5 Kl.;Cucuta;794
2020-12-21;Paquetes 1-2 Kl. (ME);Cucuta;963
2020-12-21;Radicación de Documentos;Cucuta;137
2020-12-21;Mensajeria;Ibague;88
2020-12-21;Mercancia;Ibague;814
2020-12-21;Mercancia Aerea;Ibague;1
2020-12-21;Paqueteo 3-5 Kl.;Ibague;183
2020-12-21;Paquetes 1-2 Kl. (ME);Ibague;637
2020-12-21;Radicación de Documentos;Ibague;100
2020-12-21;Mensajeria;Manizales;149
2020-12-21;Mercancia;Manizales;2531
2020-12-21;Mercancia Aerea;Manizales;2
2020-12-21;Paqueteo 3-5 Kl.;Manizales;168
2020-12-21;Paquetes 1-2 Kl. (ME);Manizales;710
2020-12-21;Radicación de Documentos;Manizales;105
2020-12-21;Firma de Documentos;Medellin;65
2020-12-21;Mensajeria;Medellin;3209
2020-12-21;Mercancia;Medellin;60963
2020-12-21;Mercancia Aerea;Medellin;84
2020-12-21;Paqueteo 3-5 Kl.;Medellin;13211
2020-12-21;Paquetes 1-2 Kl. (ME);Medellin;64206
2020-12-21;Radicación de Documentos;Medellin;753
2020-12-21;Mensajeria;Neiva;138
2020-12-21;Mercancia;Neiva;623
2020-12-21;Paqueteo 3-5 Kl.;Neiva;121
2020-12-21;Paquetes 1-2 Kl. (ME);Neiva;403
2020-12-21;Radicación de Documentos;Neiva;102
2020-12-21;Mensajeria;Pasto;114
2020-12-21;Mercancia;Pasto;478
2020-12-21;Mercancia Aerea;Pasto;1
2020-12-21;Paqueteo 3-5 Kl.;Pasto;95
2020-12-21;Paquetes 1-2 Kl. (ME);Pasto;472
2020-12-21;Radicación de Documentos;Pasto;157
