Week;Terminal_origen;productoMaestro;recogidas
2021-05-11;Neiva;Mercancia;1
2021-05-11;Neiva;Paquetes 1-2;1
2021-05-11;Pasto;Mercancia;69
2021-05-11;Pasto;Paquetes 1-2;31
2021-05-11;Pasto;Paqueteo 3-5;11
2021-05-11;Pasto;Mensajeria;3
2021-05-11;Pereira;Mercancia;735
2021-05-11;Pereira;Paquetes 1-2;396
2021-05-11;Pereira;Paqueteo 3-5;92
2021-05-11;Pereira;Mensajeria;49
2021-05-11;Sin Terminal;Paquetes 1-2;1
2021-05-11;Sincelejo;Paquetes 1-2;546
2021-05-11;Sincelejo;Mercancia;223
2021-05-11;Sincelejo;Paqueteo 3-5;136
2021-05-11;Sincelejo;Mensajeria;131
2021-05-11;Turbaco;Mercancia;1958
2021-05-11;Turbaco;Paquetes 1-2;275
2021-05-11;Turbaco;Paqueteo 3-5;131
2021-05-11;Turbaco;Mensajeria;78
2021-05-11;Yumbo;Paquetes 1-2;2042
2021-05-11;Yumbo;Mercancia;1411
2021-05-11;Yumbo;Paqueteo 3-5;620
2021-05-11;Yumbo;Mensajeria;182
2021-05-10;Barranquilla;Paquetes 1-2;1906
2021-05-10;Barranquilla;Mercancia;1128
2021-05-10;Barranquilla;Paqueteo 3-5;511
2021-05-10;Barranquilla;Mensajeria;181
2021-05-10;Bogota;Mercancia;18570
2021-05-10;Bogota;Paquetes 1-2;15618
2021-05-10;Bogota;Paqueteo 3-5;4942
2021-05-10;Bogota;Mensajeria;1309
2021-05-10;Bosconia;Mercancia;13
2021-05-10;Bosconia;Paquetes 1-2;12
2021-05-10;Bosconia;Mensajeria;7
2021-05-10;Bosconia;Paqueteo 3-5;2
2021-05-10;Bucaramanga;Mercancia;1368
2021-05-10;Bucaramanga;Paquetes 1-2;729
2021-05-10;Bucaramanga;Paqueteo 3-5;299
2021-05-10;Bucaramanga;Mensajeria;213
2021-05-10;Cienaga;Paquetes 1-2;115
2021-05-10;Cienaga;Paqueteo 3-5;37
2021-05-10;Cienaga;Mercancia;33
2021-05-10;Cienaga;Mensajeria;23
2021-05-10;Cucuta;Paqueteo 3-5;728
2021-05-10;Cucuta;Paquetes 1-2;318
2021-05-10;Cucuta;Mercancia;168
2021-05-10;Cucuta;Mensajeria;61
2021-05-10;Ibague;Mercancia;126
2021-05-10;Ibague;Paqueteo 3-5;114
2021-05-10;Ibague;Paquetes 1-2;111
2021-05-10;Ibague;Mensajeria;37
2021-05-10;Manizales;Mercancia;301
2021-05-10;Manizales;Paquetes 1-2;139
2021-05-10;Manizales;Mensajeria;42
2021-05-10;Manizales;Paqueteo 3-5;24
2021-05-10;Medellin;Paquetes 1-2;14319
2021-05-10;Medellin;Mercancia;9009
2021-05-10;Medellin;Paqueteo 3-5;2558
2021-05-10;Medellin;Mensajeria;677
2021-05-10;Neiva;Paqueteo 3-5;24
2021-05-10;Neiva;Mercancia;3
2021-05-10;Pasto;Paquetes 1-2;28
2021-05-10;Pasto;Mensajeria;7
2021-05-10;Pasto;Mercancia;7
2021-05-10;Pasto;Paqueteo 3-5;1
2021-05-10;Pereira;Mercancia;873
2021-05-10;Pereira;Paquetes 1-2;468
2021-05-10;Pereira;Paqueteo 3-5;162
2021-05-10;Pereira;Mensajeria;81
2021-05-10;Sin Terminal;Mensajeria;1
2021-05-10;Sincelejo;Mercancia;3
2021-05-10;Sincelejo;Paquetes 1-2;2
2021-05-10;Sincelejo;Mensajeria;1
2021-05-10;Sincelejo;Paqueteo 3-5;1
2021-05-10;Turbaco;Mercancia;684
2021-05-10;Turbaco;Paquetes 1-2;453
2021-05-10;Turbaco;Paqueteo 3-5;154
2021-05-10;Turbaco;Mensajeria;134
2021-05-10;Yumbo;Mercancia;1560
2021-05-10;Yumbo;Paquetes 1-2;1035
2021-05-10;Yumbo;Mensajeria;129
2021-05-10;Yumbo;Paqueteo 3-5;114
2021-05-09;Bogota;Mercancia;97
2021-05-09;Bogota;Paquetes 1-2;27
2021-05-09;Bogota;Paqueteo 3-5;17
2021-05-09;Bogota;Mensajeria;1
2021-05-09;Bosconia;Paquetes 1-2;5
2021-05-09;Bosconia;Mercancia;2
2021-05-09;Bosconia;Paqueteo 3-5;2
2021-05-09;Bosconia;Mensajeria;1
2021-05-09;Bucaramanga;Paquetes 1-2;7
2021-05-09;Bucaramanga;Mercancia;3
2021-05-09;Bucaramanga;Paqueteo 3-5;3
2021-05-09;Cienaga;Mercancia;5
2021-05-09;Cienaga;Paquetes 1-2;4
2021-05-09;Cucuta;Paquetes 1-2;1
2021-05-09;Manizales;Paquetes 1-2;2
2021-05-09;Medellin;Mercancia;10
2021-05-09;Medellin;Paqueteo 3-5;10
2021-05-09;Medellin;Paquetes 1-2;4
2021-05-09;Medellin;Mensajeria;1
2021-05-09;Pereira;Paquetes 1-2;12
2021-05-09;Pereira;Mensajeria;8
2021-05-09;Pereira;Mercancia;5
2021-05-09;Pereira;Paqueteo 3-5;3
2021-05-09;Sincelejo;Paquetes 1-2;182
2021-05-09;Sincelejo;Mensajeria;60
2021-05-09;Sincelejo;Mercancia;17
2021-05-09;Sincelejo;Paqueteo 3-5;3
2021-05-09;Turbaco;Mercancia;1
2021-05-08;Barranquilla;Mercancia;799
2021-05-08;Barranquilla;Paquetes 1-2;741
2021-05-08;Barranquilla;Paqueteo 3-5;211
2021-05-08;Barranquilla;Mensajeria;35
2021-05-08;Bogota;Mercancia;9112
2021-05-08;Bogota;Paquetes 1-2;6313
2021-05-08;Bogota;Paqueteo 3-5;1983
2021-05-08;Bogota;Mensajeria;391
2021-05-08;Bosconia;Paquetes 1-2;107
2021-05-08;Bosconia;Mercancia;64
2021-05-08;Bosconia;Mensajeria;22
2021-05-08;Bosconia;Paqueteo 3-5;20
2021-05-08;Bucaramanga;Mercancia;366
2021-05-08;Bucaramanga;Paquetes 1-2;338
2021-05-08;Bucaramanga;Paqueteo 3-5;112
2021-05-08;Bucaramanga;Mensajeria;41
2021-05-08;Cienaga;Paquetes 1-2;72
2021-05-08;Cienaga;Mercancia;67
2021-05-08;Cienaga;Paqueteo 3-5;35
2021-05-08;Cienaga;Mensajeria;24
2021-05-08;Cucuta;Mercancia;308
2021-05-08;Cucuta;Paquetes 1-2;179
2021-05-08;Cucuta;Paqueteo 3-5;155
2021-05-08;Cucuta;Mensajeria;10
2021-05-08;Ibague;Paquetes 1-2;107
2021-05-08;Ibague;Mercancia;94
2021-05-08;Ibague;Paqueteo 3-5;60
2021-05-08;Ibague;Mensajeria;11
2021-05-08;Manizales;Mercancia;422
2021-05-08;Manizales;Paquetes 1-2;60
2021-05-08;Manizales;Mensajeria;23
2021-05-08;Manizales;Paqueteo 3-5;6
2021-05-08;Medellin;Paquetes 1-2;4113
2021-05-08;Medellin;Mercancia;3540
2021-05-08;Medellin;Paqueteo 3-5;867
2021-05-08;Medellin;Mensajeria;161
2021-05-08;Neiva;Mercancia;49
2021-05-08;Neiva;Paquetes 1-2;43
2021-05-08;Neiva;Paqueteo 3-5;16
2021-05-08;Neiva;Mensajeria;7
2021-05-08;Pasto;Paquetes 1-2;21
2021-05-08;Pasto;Mercancia;11
2021-05-08;Pasto;Mensajeria;5
2021-05-08;Pasto;Paqueteo 3-5;3
2021-05-08;Pereira;Mercancia;331
2021-05-08;Pereira;Paquetes 1-2;249
2021-05-08;Pereira;Paqueteo 3-5;57
2021-05-08;Pereira;Mensajeria;45
2021-05-08;Sincelejo;Paquetes 1-2;457
2021-05-08;Sincelejo;Mercancia;303
2021-05-08;Sincelejo;Paqueteo 3-5;108
2021-05-08;Sincelejo;Mensajeria;103
2021-05-08;Turbaco;Mercancia;2104
2021-05-08;Turbaco;Paquetes 1-2;189
2021-05-08;Turbaco;Paqueteo 3-5;50
2021-05-08;Turbaco;Mensajeria;42
2021-05-08;Yumbo;Mercancia;1723
2021-05-08;Yumbo;Paquetes 1-2;1334
2021-05-08;Yumbo;Paqueteo 3-5;350
2021-05-08;Yumbo;Mensajeria;53
2021-05-07;Barranquilla;Paquetes 1-2;1419
2021-05-07;Barranquilla;Mercancia;1407
2021-05-07;Barranquilla;Paqueteo 3-5;281
2021-05-07;Barranquilla;Mensajeria;119
2021-05-07;Bogota;Mercancia;15155
2021-05-07;Bogota;Paquetes 1-2;9264
2021-05-07;Bogota;Paqueteo 3-5;4001
2021-05-07;Bogota;Mensajeria;1848
2021-05-07;Bosconia;Paquetes 1-2;64
2021-05-07;Bosconia;Mercancia;42
2021-05-07;Bosconia;Mensajeria;27
2021-05-07;Bosconia;Paqueteo 3-5;20
2021-05-07;Bucaramanga;Paquetes 1-2;582
2021-05-07;Bucaramanga;Mercancia;516
2021-05-07;Bucaramanga;Paqueteo 3-5;186
2021-05-07;Bucaramanga;Mensajeria;105
2021-05-07;Cienaga;Paquetes 1-2;144
2021-05-07;Cienaga;Mercancia;49
2021-05-07;Cienaga;Paqueteo 3-5;44
2021-05-07;Cienaga;Mensajeria;34
2021-05-07;Cucuta;Mercancia;392
2021-05-07;Cucuta;Paqueteo 3-5;299
2021-05-07;Cucuta;Paquetes 1-2;207
2021-05-07;Cucuta;Mensajeria;42
2021-05-07;Ibague;Mercancia;206
2021-05-07;Ibague;Paquetes 1-2;73
2021-05-07;Ibague;Paqueteo 3-5;35
2021-05-07;Ibague;Mensajeria;6
2021-05-07;Manizales;Mercancia;307
2021-05-07;Manizales;Paquetes 1-2;100
2021-05-07;Manizales;Mensajeria;40
2021-05-07;Manizales;Paqueteo 3-5;15
2021-05-07;Medellin;Paquetes 1-2;10497
2021-05-07;Medellin;Mercancia;8943
2021-05-07;Medellin;Paqueteo 3-5;2140
2021-05-07;Medellin;Mensajeria;629
2021-05-07;Neiva;Paquetes 1-2;37
2021-05-07;Neiva;Mensajeria;16
2021-05-07;Neiva;Paqueteo 3-5;9
2021-05-07;Neiva;Mercancia;4
2021-05-07;Pasto;Paquetes 1-2;35
2021-05-07;Pasto;Paqueteo 3-5;9
2021-05-07;Pasto;Mensajeria;4
2021-05-07;Pasto;Mercancia;3
2021-05-07;Pereira;Mercancia;541
2021-05-07;Pereira;Paquetes 1-2;398
2021-05-07;Pereira;Paqueteo 3-5;100
2021-05-07;Pereira;Mensajeria;59
2021-05-07;Sincelejo;Paquetes 1-2;353
2021-05-07;Sincelejo;Mercancia;102
2021-05-07;Sincelejo;Mensajeria;80
2021-05-07;Sincelejo;Paqueteo 3-5;39
2021-05-07;Turbaco;Paquetes 1-2;305
2021-05-07;Turbaco;Mercancia;289
2021-05-07;Turbaco;Paqueteo 3-5;64
2021-05-07;Turbaco;Mensajeria;62
2021-05-07;Yumbo;Paquetes 1-2;2225
2021-05-07;Yumbo;Mercancia;1763
2021-05-07;Yumbo;Paqueteo 3-5;660
2021-05-07;Yumbo;Mensajeria;423
2021-05-06;Barranquilla;Mercancia;2191
2021-05-06;Barranquilla;Paquetes 1-2;1403
2021-05-06;Barranquilla;Paqueteo 3-5;367
2021-05-06;Barranquilla;Mensajeria;145
2021-05-06;Bogota;Mercancia;14322
2021-05-06;Bogota;Paquetes 1-2;12830
2021-05-06;Bogota;Paqueteo 3-5;4161
2021-05-06;Bogota;Mensajeria;909
2021-05-06;Bosconia;Paquetes 1-2;61
2021-05-06;Bosconia;Mercancia;55
2021-05-06;Bosconia;Paqueteo 3-5;24
2021-05-06;Bosconia;Mensajeria;22
2021-05-06;Bucaramanga;Paquetes 1-2;808
2021-05-06;Bucaramanga;Mercancia;629
2021-05-06;Bucaramanga;Paqueteo 3-5;300
2021-05-06;Bucaramanga;Mensajeria;136
2021-05-06;Cienaga;Paquetes 1-2;85
2021-05-06;Cienaga;Mercancia;71
2021-05-06;Cienaga;Paqueteo 3-5;28
2021-05-06;Cienaga;Mensajeria;15
2021-05-06;Cucuta;Paqueteo 3-5;427
2021-05-06;Cucuta;Paquetes 1-2;275
2021-05-06;Cucuta;Mercancia;171
2021-05-06;Cucuta;Mensajeria;55
2021-05-06;Ibague;Mercancia;84
2021-05-06;Ibague;Paquetes 1-2;53
2021-05-06;Ibague;Paqueteo 3-5;30
2021-05-06;Ibague;Mensajeria;5
2021-05-06;Manizales;Mercancia;264
2021-05-06;Manizales;Paquetes 1-2;112
2021-05-06;Manizales;Paqueteo 3-5;28
2021-05-06;Manizales;Mensajeria;27
2021-05-06;Medellin;Paquetes 1-2;10961
2021-05-06;Medellin;Mercancia;8273
2021-05-06;Medellin;Paqueteo 3-5;2053
2021-05-06;Medellin;Mensajeria;750
2021-05-06;Neiva;Mercancia;32
2021-05-06;Neiva;Paqueteo 3-5;26
2021-05-06;Neiva;Paquetes 1-2;12
2021-05-06;Neiva;Mensajeria;3
2021-05-06;Pasto;Paquetes 1-2;16
2021-05-06;Pasto;Mercancia;8
2021-05-06;Pasto;Mensajeria;6
2021-05-06;Pasto;Paqueteo 3-5;4
2021-05-06;Pereira;Mercancia;586
2021-05-06;Pereira;Paquetes 1-2;249
2021-05-06;Pereira;Paqueteo 3-5;64
2021-05-06;Pereira;Mensajeria;51
2021-05-06;Sin Terminal;Paquetes 1-2;1
2021-05-06;Sincelejo;Paquetes 1-2;166
2021-05-06;Sincelejo;Mercancia;62
2021-05-06;Sincelejo;Paqueteo 3-5;28
2021-05-06;Sincelejo;Mensajeria;17
2021-05-06;Turbaco;Mercancia;583
2021-05-06;Turbaco;Paquetes 1-2;343
2021-05-06;Turbaco;Paqueteo 3-5;99
2021-05-06;Turbaco;Mensajeria;76
2021-05-06;Yumbo;Paquetes 1-2;1666
2021-05-06;Yumbo;Mercancia;1157
2021-05-06;Yumbo;Paqueteo 3-5;397
2021-05-06;Yumbo;Mensajeria;81
2021-05-05;Barranquilla;Mercancia;1181
2021-05-05;Barranquilla;Paquetes 1-2;1085
2021-05-05;Barranquilla;Paqueteo 3-5;268
2021-05-05;Barranquilla;Mensajeria;105
2021-05-05;Bogota;Mercancia;5464
2021-05-05;Bogota;Paquetes 1-2;3541
2021-05-05;Bogota;Paqueteo 3-5;960
2021-05-05;Bogota;Mensajeria;342
2021-05-05;Bosconia;Mercancia;137
2021-05-05;Bosconia;Paquetes 1-2;132
2021-05-05;Bosconia;Mensajeria;57
2021-05-05;Bosconia;Paqueteo 3-5;38
2021-05-05;Bucaramanga;Mercancia;457
2021-05-05;Bucaramanga;Paquetes 1-2;442
2021-05-05;Bucaramanga;Paqueteo 3-5;107
2021-05-05;Bucaramanga;Mensajeria;90
2021-05-05;Cienaga;Paquetes 1-2;106
2021-05-05;Cienaga;Mercancia;71
2021-05-05;Cienaga;Mensajeria;42
2021-05-05;Cienaga;Paqueteo 3-5;29
2021-05-05;Cucuta;Paqueteo 3-5;463
2021-05-05;Cucuta;Paquetes 1-2;294
2021-05-05;Cucuta;Mercancia;231
2021-05-05;Cucuta;Mensajeria;11
2021-05-05;Ibague;Paquetes 1-2;175
2021-05-05;Ibague;Mercancia;146
2021-05-05;Ibague;Paqueteo 3-5;45
2021-05-05;Ibague;Mensajeria;21
2021-05-05;Manizales;Mercancia;718
2021-05-05;Manizales;Paquetes 1-2;172
2021-05-05;Manizales;Paqueteo 3-5;59
2021-05-05;Manizales;Mensajeria;33
2021-05-05;Medellin;Paquetes 1-2;8866
2021-05-05;Medellin;Mercancia;6237
2021-05-05;Medellin;Paqueteo 3-5;1800
2021-05-05;Medellin;Mensajeria;404
2021-05-05;Neiva;Paquetes 1-2;58
2021-05-05;Neiva;Mercancia;38
2021-05-05;Neiva;Paqueteo 3-5;36
2021-05-05;Neiva;Mensajeria;22
2021-05-05;Pasto;Paquetes 1-2;10
2021-05-05;Pasto;Mercancia;7
2021-05-05;Pasto;Mensajeria;2
2021-05-05;Pasto;Paqueteo 3-5;1
2021-05-05;Pereira;Mercancia;573
2021-05-05;Pereira;Paquetes 1-2;363
2021-05-05;Pereira;Paqueteo 3-5;88
2021-05-05;Pereira;Mensajeria;62
2021-05-05;Sincelejo;Paquetes 1-2;423
2021-05-05;Sincelejo;Mercancia;178
2021-05-05;Sincelejo;Mensajeria;68
2021-05-05;Sincelejo;Paqueteo 3-5;66
2021-05-05;Turbaco;Paquetes 1-2;306
2021-05-05;Turbaco;Mercancia;234
2021-05-05;Turbaco;Mensajeria;65
2021-05-05;Turbaco;Paqueteo 3-5;49
2021-05-05;Yumbo;Mercancia;1546
2021-05-05;Yumbo;Paquetes 1-2;909
2021-05-05;Yumbo;Paqueteo 3-5;376
2021-05-05;Yumbo;Mensajeria;18
2021-05-04;Barranquilla;Mercancia;1585
2021-05-04;Barranquilla;Paquetes 1-2;1449
2021-05-04;Barranquilla;Paqueteo 3-5;383
2021-05-04;Barranquilla;Mensajeria;118
2021-05-04;Bogota;Mercancia;13925
2021-05-04;Bogota;Paquetes 1-2;11368
2021-05-04;Bogota;Paqueteo 3-5;4150
2021-05-04;Bogota;Mensajeria;863
2021-05-04;Bosconia;Mercancia;3
2021-05-04;Bosconia;Paqueteo 3-5;3
2021-05-04;Bosconia;Paquetes 1-2;1
2021-05-04;Bucaramanga;Paquetes 1-2;534
2021-05-04;Bucaramanga;Mercancia;432
2021-05-04;Bucaramanga;Paqueteo 3-5;171
2021-05-04;Bucaramanga;Mensajeria;107
2021-05-04;Cienaga;Paquetes 1-2;150
2021-05-04;Cienaga;Mercancia;90
2021-05-04;Cienaga;Paqueteo 3-5;51
2021-05-04;Cienaga;Mensajeria;42
2021-05-04;Cucuta;Paqueteo 3-5;903
2021-05-04;Cucuta;Paquetes 1-2;574
2021-05-04;Cucuta;Mercancia;285
2021-05-04;Cucuta;Mensajeria;45
2021-05-04;Ibague;Paquetes 1-2;53
2021-05-04;Ibague;Mercancia;44
2021-05-04;Ibague;Paqueteo 3-5;20
2021-05-04;Ibague;Mensajeria;4
2021-05-04;Manizales;Mercancia;228
2021-05-04;Manizales;Paquetes 1-2;41
2021-05-04;Manizales;Paqueteo 3-5;19
2021-05-04;Manizales;Mensajeria;8
2021-05-04;Medellin;Paquetes 1-2;17860
2021-05-04;Medellin;Mercancia;9618
2021-05-04;Medellin;Paqueteo 3-5;2516
2021-05-04;Medellin;Mensajeria;574
2021-05-04;Neiva;Paquetes 1-2;53
2021-05-04;Neiva;Paqueteo 3-5;35
2021-05-04;Neiva;Mensajeria;30
2021-05-04;Neiva;Mercancia;24
2021-05-04;Pasto;Mercancia;52
2021-05-04;Pasto;Paquetes 1-2;37
2021-05-04;Pasto;Paqueteo 3-5;16
2021-05-04;Pasto;Mensajeria;9
2021-05-04;Pereira;Mercancia;635
2021-05-04;Pereira;Paquetes 1-2;594
2021-05-04;Pereira;Paqueteo 3-5;133
2021-05-04;Pereira;Mensajeria;83
2021-05-04;Sincelejo;Paquetes 1-2;856
2021-05-04;Sincelejo;Mercancia;340
2021-05-04;Sincelejo;Paqueteo 3-5;189
2021-05-04;Sincelejo;Mensajeria;177
2021-05-04;Turbaco;Mercancia;1323
2021-05-04;Turbaco;Paquetes 1-2;365
2021-05-04;Turbaco;Paqueteo 3-5;108
2021-05-04;Turbaco;Mensajeria;78
2021-05-04;Yumbo;Paquetes 1-2;1479
2021-05-04;Yumbo;Mercancia;911
2021-05-04;Yumbo;Paqueteo 3-5;247
2021-05-04;Yumbo;Mensajeria;55
2021-05-03;Barranquilla;Paquetes 1-2;2612
2021-05-03;Barranquilla;Mercancia;2539
2021-05-03;Barranquilla;Paqueteo 3-5;649
2021-05-03;Barranquilla;Mensajeria;176
2021-05-03;Bogota;Mercancia;19063
2021-05-03;Bogota;Paquetes 1-2;18194
2021-05-03;Bogota;Paqueteo 3-5;5883
2021-05-03;Bogota;Mensajeria;1418
2021-05-03;Bosconia;Mercancia;14
2021-05-03;Bucaramanga;Paquetes 1-2;1141
2021-05-03;Bucaramanga;Mercancia;543
2021-05-03;Bucaramanga;Paqueteo 3-5;243
2021-05-03;Bucaramanga;Mensajeria;191
2021-05-03;Cienaga;Mercancia;14
2021-05-03;Cienaga;Mensajeria;4
2021-05-03;Cienaga;Paqueteo 3-5;4
2021-05-03;Cienaga;Paquetes 1-2;3
2021-05-03;Cucuta;Paqueteo 3-5;1002
2021-05-03;Cucuta;Paquetes 1-2;711
2021-05-03;Cucuta;Mercancia;229
2021-05-03;Cucuta;Mensajeria;56
2021-05-03;Ibague;Paquetes 1-2;173
2021-05-03;Ibague;Mercancia;125
2021-05-03;Ibague;Paqueteo 3-5;75
2021-05-03;Ibague;Mensajeria;44
2021-05-03;Manizales;Mercancia;390
2021-05-03;Manizales;Paquetes 1-2;139
2021-05-03;Manizales;Mensajeria;39
2021-05-03;Manizales;Paqueteo 3-5;19
2021-05-03;Medellin;Paquetes 1-2;17589
2021-05-03;Medellin;Mercancia;10591
2021-05-03;Medellin;Paqueteo 3-5;3063
2021-05-03;Medellin;Mensajeria;694
2021-05-03;Neiva;Mercancia;45
2021-05-03;Neiva;Paquetes 1-2;22
2021-05-03;Neiva;Paqueteo 3-5;21
2021-05-03;Neiva;Mensajeria;11
2021-05-03;Pasto;Mercancia;77
2021-05-03;Pasto;Paquetes 1-2;44
2021-05-03;Pasto;Mensajeria;15
2021-05-03;Pasto;Paqueteo 3-5;12
2021-05-03;Pereira;Mercancia;810
2021-05-03;Pereira;Paquetes 1-2;582
2021-05-03;Pereira;Paqueteo 3-5;167
2021-05-03;Pereira;Mensajeria;126
2021-05-03;Sincelejo;Paquetes 1-2;25
2021-05-03;Sincelejo;Mensajeria;6
2021-05-03;Turbaco;Paquetes 1-2;477
2021-05-03;Turbaco;Mercancia;420
2021-05-03;Turbaco;Paqueteo 3-5;125
2021-05-03;Turbaco;Mensajeria;115
2021-05-03;Yumbo;Mercancia;797
2021-05-03;Yumbo;Paquetes 1-2;628
2021-05-03;Yumbo;Paqueteo 3-5;81
2021-05-03;Yumbo;Mensajeria;23
2021-05-02;Barranquilla;Mercancia;1
2021-05-02;Barranquilla;Paquetes 1-2;1
2021-05-02;Bogota;Paquetes 1-2;137
2021-05-02;Bogota;Mercancia;107
2021-05-02;Bogota;Paqueteo 3-5;6
2021-05-02;Bogota;Mensajeria;1
2021-05-02;Bucaramanga;Mercancia;1
2021-05-02;Medellin;Paqueteo 3-5;1
2021-05-02;Sincelejo;Paquetes 1-2;7
2021-05-02;Sincelejo;Mercancia;1
2021-05-01;Bogota;Paquetes 1-2;252
2021-05-01;Bogota;Mercancia;148
2021-05-01;Bogota;Paqueteo 3-5;86
2021-05-01;Bogota;Mensajeria;4
2021-05-01;Bosconia;Paquetes 1-2;121
2021-05-01;Bosconia;Mercancia;69
2021-05-01;Bosconia;Mensajeria;28
2021-05-01;Bosconia;Paqueteo 3-5;8
2021-05-01;Bucaramanga;Paqueteo 3-5;1
2021-05-01;Cienaga;Paquetes 1-2;138
2021-05-01;Cienaga;Mercancia;55
2021-05-01;Cienaga;Paqueteo 3-5;34
2021-05-01;Cienaga;Mensajeria;28
2021-05-01;Manizales;Mensajeria;3
2021-05-01;Manizales;Paquetes 1-2;1
2021-05-01;Medellin;Mercancia;625
2021-05-01;Medellin;Paqueteo 3-5;2
2021-05-01;Medellin;Paquetes 1-2;1
2021-05-01;Sincelejo;Paquetes 1-2;362
2021-05-01;Sincelejo;Mercancia;214
2021-05-01;Sincelejo;Mensajeria;84
2021-05-01;Sincelejo;Paqueteo 3-5;65
2021-05-01;Yumbo;Mensajeria;9
2021-05-01;Yumbo;Mercancia;5
2021-05-01;Yumbo;Paquetes 1-2;2
2021-05-01;Yumbo;Paqueteo 3-5;1
2021-04-30;Barranquilla;Paquetes 1-2;1856
2021-04-30;Barranquilla;Mercancia;1444
2021-04-30;Barranquilla;Paqueteo 3-5;366
2021-04-30;Barranquilla;Mensajeria;140
2021-04-30;Bogota;Mercancia;14050
2021-04-30;Bogota;Paquetes 1-2;9866
2021-04-30;Bogota;Paqueteo 3-5;3631
2021-04-30;Bogota;Mensajeria;1173
2021-04-30;Bosconia;Mercancia;71
2021-04-30;Bosconia;Paquetes 1-2;70
2021-04-30;Bosconia;Mensajeria;32
2021-04-30;Bosconia;Paqueteo 3-5;20
2021-04-30;Bucaramanga;Paquetes 1-2;806
2021-04-30;Bucaramanga;Mercancia;599
2021-04-30;Bucaramanga;Paqueteo 3-5;190
2021-04-30;Bucaramanga;Mensajeria;118
2021-04-30;Cienaga;Mercancia;99
2021-04-30;Cienaga;Paquetes 1-2;84
2021-04-30;Cienaga;Mensajeria;25
2021-04-30;Cienaga;Paqueteo 3-5;19
2021-04-30;Cucuta;Paqueteo 3-5;751
2021-04-30;Cucuta;Mercancia;464
2021-04-30;Cucuta;Paquetes 1-2;388
2021-04-30;Cucuta;Mensajeria;46
2021-04-30;Ibague;Paquetes 1-2;149
2021-04-30;Ibague;Mercancia;122
2021-04-30;Ibague;Paqueteo 3-5;40
2021-04-30;Ibague;Mensajeria;35
2021-04-30;Manizales;Mercancia;462
2021-04-30;Manizales;Paquetes 1-2;224
2021-04-30;Manizales;Mensajeria;58
2021-04-30;Manizales;Paqueteo 3-5;39
2021-04-30;Medellin;Paquetes 1-2;9932
2021-04-30;Medellin;Mercancia;7966
2021-04-30;Medellin;Paqueteo 3-5;1708
2021-04-30;Medellin;Mensajeria;419
2021-04-30;Neiva;Mercancia;144
2021-04-30;Neiva;Paquetes 1-2;112
2021-04-30;Neiva;Mensajeria;57
2021-04-30;Neiva;Paqueteo 3-5;31
2021-04-30;Pasto;Mercancia;45
2021-04-30;Pasto;Paquetes 1-2;35
2021-04-30;Pasto;Paqueteo 3-5;7
2021-04-30;Pasto;Mensajeria;4
2021-04-30;Pereira;Mercancia;893
2021-04-30;Pereira;Paquetes 1-2;280
2021-04-30;Pereira;Mensajeria;78
2021-04-30;Pereira;Paqueteo 3-5;59
2021-04-30;Sincelejo;Paquetes 1-2;186
2021-04-30;Sincelejo;Mercancia;102
2021-04-30;Sincelejo;Mensajeria;42
2021-04-30;Sincelejo;Paqueteo 3-5;28
2021-04-30;Turbaco;Mercancia;2282
2021-04-30;Turbaco;Paquetes 1-2;336
2021-04-30;Turbaco;Mensajeria;117
2021-04-30;Turbaco;Paqueteo 3-5;90
2021-04-30;Yumbo;Paquetes 1-2;667
2021-04-30;Yumbo;Mercancia;463
2021-04-30;Yumbo;Paqueteo 3-5;77
2021-04-30;Yumbo;Mensajeria;28
2021-04-29;Barranquilla;Mercancia;1556
2021-04-29;Barranquilla;Paquetes 1-2;1447
2021-04-29;Barranquilla;Paqueteo 3-5;358
2021-04-29;Barranquilla;Mensajeria;181
2021-04-29;Bogota;Mercancia;19590
2021-04-29;Bogota;Paquetes 1-2;13441
2021-04-29;Bogota;Paqueteo 3-5;3815
2021-04-29;Bogota;Mensajeria;1488
2021-04-29;Bosconia;Paquetes 1-2;141
2021-04-29;Bosconia;Mercancia;101
2021-04-29;Bosconia;Mensajeria;44
2021-04-29;Bosconia;Paqueteo 3-5;40
2021-04-29;Bucaramanga;Paquetes 1-2;933
2021-04-29;Bucaramanga;Mercancia;713
2021-04-29;Bucaramanga;Paqueteo 3-5;176
2021-04-29;Bucaramanga;Mensajeria;141
2021-04-29;Cienaga;Mercancia;126
2021-04-29;Cienaga;Paquetes 1-2;80
2021-04-29;Cienaga;Mensajeria;26
2021-04-29;Cienaga;Paqueteo 3-5;24
2021-04-29;Cucuta;Paqueteo 3-5;702
2021-04-29;Cucuta;Paquetes 1-2;459
2021-04-29;Cucuta;Mercancia;328
2021-04-29;Cucuta;Mensajeria;33
2021-04-29;Ibague;Mercancia;268
2021-04-29;Ibague;Paquetes 1-2;161
2021-04-29;Ibague;Paqueteo 3-5;49
2021-04-29;Ibague;Mensajeria;35
2021-04-29;Manizales;Mercancia;541
2021-04-29;Manizales;Paquetes 1-2;120
2021-04-29;Manizales;Paqueteo 3-5;42
2021-04-29;Manizales;Mensajeria;28
2021-04-29;Medellin;Paquetes 1-2;13177
2021-04-29;Medellin;Mercancia;9115
