Week;Terminal_origen;productoMaestro;recogidas
2020-03-16;Barranquilla;Mensajeria;1852
2020-03-16;Barranquilla;Paqueteo 3-5;834
2020-03-16;Bogota;Mercancia;96405
2020-03-16;Bogota;Paquetes 1-2;19646
2020-03-16;Bogota;Mensajeria;9615
2020-03-16;Bogota;Paqueteo 3-5;7353
2020-03-16;Bosconia;Mercancia;490
2020-03-16;Bosconia;Mensajeria;277
2020-03-16;Bosconia;Paquetes 1-2;168
2020-03-16;Bosconia;Paqueteo 3-5;54
2020-03-16;Bucaramanga;Mercancia;3894
2020-03-16;Bucaramanga;Paquetes 1-2;1563
2020-03-16;Bucaramanga;Mensajeria;1177
2020-03-16;Bucaramanga;Paqueteo 3-5;564
2020-03-16;Cienaga;Mercancia;697
2020-03-16;Cienaga;Mensajeria;327
2020-03-16;Cienaga;Paquetes 1-2;189
2020-03-16;Cienaga;Paqueteo 3-5;59
2020-03-16;Cucuta;Mercancia;962
2020-03-16;Cucuta;Paqueteo 3-5;688
2020-03-16;Cucuta;Paquetes 1-2;450
2020-03-16;Cucuta;Mensajeria;340
2020-03-16;Ibague;Mercancia;746
2020-03-16;Ibague;Mensajeria;284
2020-03-16;Ibague;Paquetes 1-2;278
2020-03-16;Ibague;Paqueteo 3-5;66
2020-03-16;Manizales;Mercancia;2162
2020-03-16;Manizales;Mensajeria;314
2020-03-16;Manizales;Paquetes 1-2;313
2020-03-16;Manizales;Paqueteo 3-5;71
2020-03-16;Medellin;Mercancia;44374
2020-03-16;Medellin;Paquetes 1-2;21215
2020-03-16;Medellin;Mensajeria;6843
2020-03-16;Medellin;Paqueteo 3-5;4569
2020-03-16;Neiva;Mercancia;628
2020-03-16;Neiva;Mensajeria;253
2020-03-16;Neiva;Paquetes 1-2;141
2020-03-16;Neiva;Paqueteo 3-5;109
2020-03-16;Pasto;Mercancia;565
2020-03-16;Pasto;Mensajeria;347
2020-03-16;Pasto;Paquetes 1-2;265
2020-03-16;Pasto;Paqueteo 3-5;147
2020-03-16;Pereira;Mercancia;6518
2020-03-16;Pereira;Paquetes 1-2;1196
2020-03-16;Pereira;Mensajeria;1097
2020-03-16;Pereira;Paqueteo 3-5;262
2020-03-16;Sincelejo;Mercancia;1345
2020-03-16;Sincelejo;Mensajeria;943
2020-03-16;Sincelejo;Paquetes 1-2;579
2020-03-16;Sincelejo;Paqueteo 3-5;230
2020-03-16;Turbaco;Mercancia;13631
2020-03-16;Turbaco;Mensajeria;791
2020-03-16;Turbaco;Paquetes 1-2;636
2020-03-16;Turbaco;Paqueteo 3-5;165
2020-03-16;Yumbo;Mercancia;30164
2020-03-16;Yumbo;Paquetes 1-2;5864
2020-03-16;Yumbo;Mensajeria;3440
2020-03-16;Yumbo;Paqueteo 3-5;1655
2020-03-09;Barranquilla;Mercancia;13918
2020-03-09;Barranquilla;Paquetes 1-2;3589
2020-03-09;Barranquilla;Mensajeria;2956
2020-03-09;Barranquilla;Paqueteo 3-5;982
2020-03-09;Bogota;Mercancia;127321
2020-03-09;Bogota;Paquetes 1-2;26552
2020-03-09;Bogota;Mensajeria;11799
2020-03-09;Bogota;Paqueteo 3-5;10143
2020-03-09;Bosconia;Mercancia;567
2020-03-09;Bosconia;Mensajeria;347
2020-03-09;Bosconia;Paquetes 1-2;206
2020-03-09;Bosconia;Paqueteo 3-5;90
2020-03-09;Bucaramanga;Mercancia;5173
2020-03-09;Bucaramanga;Paquetes 1-2;1611
2020-03-09;Bucaramanga;Mensajeria;1524
2020-03-09;Bucaramanga;Paqueteo 3-5;761
2020-03-09;Cienaga;Mercancia;953
2020-03-09;Cienaga;Mensajeria;281
2020-03-09;Cienaga;Paquetes 1-2;276
2020-03-09;Cienaga;Paqueteo 3-5;132
2020-03-09;Cucuta;Paqueteo 3-5;2672
2020-03-09;Cucuta;Mercancia;1653
2020-03-09;Cucuta;Paquetes 1-2;1037
2020-03-09;Cucuta;Mensajeria;413
2020-03-09;Ibague;Mercancia;1211
2020-03-09;Ibague;Mensajeria;372
2020-03-09;Ibague;Paquetes 1-2;370
2020-03-09;Ibague;Paqueteo 3-5;110
2020-03-09;Manizales;Mercancia;4528
2020-03-09;Manizales;Paquetes 1-2;469
2020-03-09;Manizales;Mensajeria;402
2020-03-09;Manizales;Paqueteo 3-5;115
2020-03-09;Medellin;Mercancia;58380
2020-03-09;Medellin;Paquetes 1-2;24918
2020-03-09;Medellin;Mensajeria;8103
2020-03-09;Medellin;Paqueteo 3-5;5214
2020-03-09;Neiva;Mercancia;878
2020-03-09;Neiva;Mensajeria;308
2020-03-09;Neiva;Paquetes 1-2;163
2020-03-09;Neiva;Paqueteo 3-5;85
2020-03-09;Pasto;Mercancia;829
2020-03-09;Pasto;Mensajeria;356
2020-03-09;Pasto;Paquetes 1-2;288
2020-03-09;Pasto;Paqueteo 3-5;126
2020-03-09;Pereira;Mercancia;7673
2020-03-09;Pereira;Paquetes 1-2;1409
2020-03-09;Pereira;Mensajeria;1292
2020-03-09;Pereira;Paqueteo 3-5;344
2020-03-09;Sincelejo;Mercancia;1822
2020-03-09;Sincelejo;Mensajeria;1018
2020-03-09;Sincelejo;Paquetes 1-2;790
2020-03-09;Sincelejo;Paqueteo 3-5;320
2020-03-09;Turbaco;Mercancia;7179
2020-03-09;Turbaco;Mensajeria;1098
2020-03-09;Turbaco;Paquetes 1-2;962
2020-03-09;Turbaco;Paqueteo 3-5;295
2020-03-09;Yumbo;Mercancia;38680
2020-03-09;Yumbo;Paquetes 1-2;6956
2020-03-09;Yumbo;Mensajeria;4069
2020-03-09;Yumbo;Paqueteo 3-5;2080
2020-03-02;Barranquilla;Mercancia;10411
2020-03-02;Barranquilla;Paquetes 1-2;3225
2020-03-02;Barranquilla;Mensajeria;2749
2020-03-02;Barranquilla;Paqueteo 3-5;1073
2020-03-02;Bogota;Mercancia;127850
2020-03-02;Bogota;Paquetes 1-2;27490
2020-03-02;Bogota;Paqueteo 3-5;13461
2020-03-02;Bogota;Mensajeria;11807
2020-03-02;Bosconia;Mercancia;514
2020-03-02;Bosconia;Mensajeria;470
2020-03-02;Bosconia;Paquetes 1-2;202
2020-03-02;Bosconia;Paqueteo 3-5;79
2020-03-02;Bucaramanga;Mercancia;5764
2020-03-02;Bucaramanga;Paquetes 1-2;1714
2020-03-02;Bucaramanga;Mensajeria;1553
2020-03-02;Bucaramanga;Paqueteo 3-5;632
2020-03-02;Cienaga;Mercancia;877
2020-03-02;Cienaga;Mensajeria;414
2020-03-02;Cienaga;Paquetes 1-2;266
2020-03-02;Cienaga;Paqueteo 3-5;102
2020-03-02;Cucuta;Paqueteo 3-5;3082
2020-03-02;Cucuta;Mercancia;1477
2020-03-02;Cucuta;Paquetes 1-2;1134
2020-03-02;Cucuta;Mensajeria;543
2020-03-02;Ibague;Mercancia;1419
2020-03-02;Ibague;Mensajeria;501
2020-03-02;Ibague;Paquetes 1-2;293
2020-03-02;Ibague;Paqueteo 3-5;86
2020-03-02;Manizales;Mercancia;4211
2020-03-02;Manizales;Mensajeria;450
2020-03-02;Manizales;Paquetes 1-2;420
2020-03-02;Manizales;Paqueteo 3-5;70
2020-03-02;Medellin;Mercancia;62350
2020-03-02;Medellin;Paquetes 1-2;26712
2020-03-02;Medellin;Mensajeria;8403
2020-03-02;Medellin;Paqueteo 3-5;5083
2020-03-02;Neiva;Mercancia;1245
2020-03-02;Neiva;Mensajeria;335
2020-03-02;Neiva;Paquetes 1-2;132
2020-03-02;Neiva;Paqueteo 3-5;83
2020-03-02;Pasto;Mercancia;972
2020-03-02;Pasto;Mensajeria;374
2020-03-02;Pasto;Paquetes 1-2;201
2020-03-02;Pasto;Paqueteo 3-5;89
2020-03-02;Pereira;Mercancia;7610
2020-03-02;Pereira;Mensajeria;1448
2020-03-02;Pereira;Paquetes 1-2;1290
2020-03-02;Pereira;Paqueteo 3-5;271
2020-03-02;Sincelejo;Mercancia;1682
2020-03-02;Sincelejo;Mensajeria;1228
2020-03-02;Sincelejo;Paquetes 1-2;732
2020-03-02;Sincelejo;Paqueteo 3-5;242
2020-03-02;Turbaco;Mercancia;3750
2020-03-02;Turbaco;Mensajeria;1321
2020-03-02;Turbaco;Paquetes 1-2;744
2020-03-02;Turbaco;Paqueteo 3-5;255
2020-03-02;Yumbo;Mercancia;36780
2020-03-02;Yumbo;Paquetes 1-2;7813
2020-03-02;Yumbo;Mensajeria;4438
2020-03-02;Yumbo;Paqueteo 3-5;2263
2020-02-24;Barranquilla;Mercancia;6793
2020-02-24;Barranquilla;Paquetes 1-2;2408
2020-02-24;Barranquilla;Mensajeria;2180
2020-02-24;Barranquilla;Paqueteo 3-5;677
2020-02-24;Bogota;Mercancia;116350
2020-02-24;Bogota;Paquetes 1-2;22483
2020-02-24;Bogota;Mensajeria;10416
2020-02-24;Bogota;Paqueteo 3-5;9613
2020-02-24;Bosconia;Mercancia;676
2020-02-24;Bosconia;Mensajeria;408
2020-02-24;Bosconia;Paquetes 1-2;227
2020-02-24;Bosconia;Paqueteo 3-5;69
2020-02-24;Bucaramanga;Mercancia;4393
2020-02-24;Bucaramanga;Paquetes 1-2;1541
2020-02-24;Bucaramanga;Mensajeria;1379
2020-02-24;Bucaramanga;Paqueteo 3-5;596
2020-02-24;Cienaga;Mercancia;865
2020-02-24;Cienaga;Mensajeria;347
2020-02-24;Cienaga;Paquetes 1-2;277
2020-02-24;Cienaga;Paqueteo 3-5;68
2020-02-24;Cucuta;Paqueteo 3-5;3117
2020-02-24;Cucuta;Mercancia;1425
2020-02-24;Cucuta;Paquetes 1-2;912
2020-02-24;Cucuta;Mensajeria;403
2020-02-24;Ibague;Mercancia;1381
2020-02-24;Ibague;Mensajeria;475
2020-02-24;Ibague;Paquetes 1-2;342
2020-02-24;Ibague;Paqueteo 3-5;77
2020-02-24;Manizales;Mercancia;3818
2020-02-24;Manizales;Paquetes 1-2;404
2020-02-24;Manizales;Mensajeria;364
2020-02-24;Manizales;Paqueteo 3-5;77
2020-02-24;Medellin;Mercancia;60141
2020-02-24;Medellin;Paquetes 1-2;25994
2020-02-24;Medellin;Mensajeria;7169
2020-02-24;Medellin;Paqueteo 3-5;5302
2020-02-24;Neiva;Mercancia;1508
2020-02-24;Neiva;Mensajeria;329
2020-02-24;Neiva;Paquetes 1-2;95
2020-02-24;Neiva;Paqueteo 3-5;62
2020-02-24;Pasto;Mercancia;1011
2020-02-24;Pasto;Mensajeria;403
2020-02-24;Pasto;Paquetes 1-2;195
2020-02-24;Pasto;Paqueteo 3-5;80
2020-02-24;Pereira;Mercancia;7877
2020-02-24;Pereira;Mensajeria;1437
2020-02-24;Pereira;Paquetes 1-2;1175
2020-02-24;Pereira;Paqueteo 3-5;238
2020-02-24;Sincelejo;Mercancia;1683
2020-02-24;Sincelejo;Mensajeria;1056
2020-02-24;Sincelejo;Paquetes 1-2;667
2020-02-24;Sincelejo;Paqueteo 3-5;242
2020-02-24;Turbaco;Mercancia;4109
2020-02-24;Turbaco;Mensajeria;999
2020-02-24;Turbaco;Paquetes 1-2;689
2020-02-24;Turbaco;Paqueteo 3-5;212
2020-02-24;Yumbo;Mercancia;39398
2020-02-24;Yumbo;Paquetes 1-2;6259
2020-02-24;Yumbo;Mensajeria;3761
2020-02-24;Yumbo;Paqueteo 3-5;1801
2020-02-17;Barranquilla;Mercancia;14013
2020-02-17;Barranquilla;Paquetes 1-2;2991
2020-02-17;Barranquilla;Mensajeria;2517
2020-02-17;Barranquilla;Paqueteo 3-5;847
2020-02-17;Bogota;Mercancia;126630
2020-02-17;Bogota;Paquetes 1-2;25896
2020-02-17;Bogota;Mensajeria;10705
2020-02-17;Bogota;Paqueteo 3-5;9021
2020-02-17;Bosconia;Mercancia;729
2020-02-17;Bosconia;Mensajeria;253
2020-02-17;Bosconia;Paquetes 1-2;236
2020-02-17;Bosconia;Paqueteo 3-5;81
2020-02-17;Bucaramanga;Mercancia;4732
2020-02-17;Bucaramanga;Paquetes 1-2;1583
2020-02-17;Bucaramanga;Mensajeria;1386
2020-02-17;Bucaramanga;Paqueteo 3-5;562
2020-02-17;Cienaga;Mercancia;792
2020-02-17;Cienaga;Paquetes 1-2;301
2020-02-17;Cienaga;Mensajeria;290
2020-02-17;Cienaga;Paqueteo 3-5;84
2020-02-17;Cucuta;Paqueteo 3-5;3011
2020-02-17;Cucuta;Mercancia;1392
2020-02-17;Cucuta;Paquetes 1-2;913
2020-02-17;Cucuta;Mensajeria;443
2020-02-17;Ibague;Mercancia;1771
2020-02-17;Ibague;Paquetes 1-2;381
2020-02-17;Ibague;Mensajeria;380
2020-02-17;Ibague;Paqueteo 3-5;83
2020-02-17;Manizales;Mercancia;4191
2020-02-17;Manizales;Paquetes 1-2;453
2020-02-17;Manizales;Mensajeria;403
2020-02-17;Manizales;Paqueteo 3-5;77
2020-02-17;Medellin;Mercancia;62950
2020-02-17;Medellin;Paquetes 1-2;25944
2020-02-17;Medellin;Mensajeria;7427
2020-02-17;Medellin;Paqueteo 3-5;6768
2020-02-17;Neiva;Mercancia;979
2020-02-17;Neiva;Mensajeria;321
2020-02-17;Neiva;Paquetes 1-2;118
2020-02-17;Neiva;Paqueteo 3-5;60
2020-02-17;Pasto;Mercancia;1090
2020-02-17;Pasto;Mensajeria;455
2020-02-17;Pasto;Paquetes 1-2;221
2020-02-17;Pasto;Paqueteo 3-5;55
2020-02-17;Pereira;Mercancia;8256
2020-02-17;Pereira;Paquetes 1-2;1358
2020-02-17;Pereira;Mensajeria;1302
2020-02-17;Pereira;Paqueteo 3-5;272
2020-02-17;Sincelejo;Mercancia;1919
2020-02-17;Sincelejo;Mensajeria;1058
2020-02-17;Sincelejo;Paquetes 1-2;642
2020-02-17;Sincelejo;Paqueteo 3-5;213
2020-02-17;Turbaco;Mercancia;7389
2020-02-17;Turbaco;Mensajeria;1198
2020-02-17;Turbaco;Paquetes 1-2;830
2020-02-17;Turbaco;Paqueteo 3-5;222
2020-02-17;Yumbo;Mercancia;36009
2020-02-17;Yumbo;Paquetes 1-2;6739
2020-02-17;Yumbo;Mensajeria;3779
2020-02-17;Yumbo;Paqueteo 3-5;2018
2020-02-10;Barranquilla;Mercancia;14520
2020-02-10;Barranquilla;Paquetes 1-2;2857
2020-02-10;Barranquilla;Mensajeria;2274
2020-02-10;Barranquilla;Paqueteo 3-5;762
2020-02-10;Bogota;Mercancia;130230
2020-02-10;Bogota;Paquetes 1-2;24402
2020-02-10;Bogota;Mensajeria;11220
2020-02-10;Bogota;Paqueteo 3-5;8415
2020-02-10;Bosconia;Mercancia;754
2020-02-10;Bosconia;Paquetes 1-2;315
2020-02-10;Bosconia;Mensajeria;239
2020-02-10;Bosconia;Paqueteo 3-5;110
2020-02-10;Bucaramanga;Mercancia;4447
2020-02-10;Bucaramanga;Paquetes 1-2;1736
2020-02-10;Bucaramanga;Mensajeria;1221
2020-02-10;Bucaramanga;Paqueteo 3-5;552
2020-02-10;Cienaga;Mercancia;1134
2020-02-10;Cienaga;Paquetes 1-2;345
2020-02-10;Cienaga;Mensajeria;334
2020-02-10;Cienaga;Paqueteo 3-5;102
2020-02-10;Cucuta;Paqueteo 3-5;2693
2020-02-10;Cucuta;Mercancia;1475
2020-02-10;Cucuta;Paquetes 1-2;818
2020-02-10;Cucuta;Mensajeria;406
2020-02-10;Ibague;Mercancia;1402
2020-02-10;Ibague;Mensajeria;436
2020-02-10;Ibague;Paquetes 1-2;418
2020-02-10;Ibague;Paqueteo 3-5;70
2020-02-10;Manizales;Mercancia;4122
2020-02-10;Manizales;Mensajeria;368
2020-02-10;Manizales;Paquetes 1-2;361
2020-02-10;Manizales;Paqueteo 3-5;88
2020-02-10;Medellin;Mercancia;57967
2020-02-10;Medellin;Paquetes 1-2;24740
2020-02-10;Medellin;Mensajeria;7597
2020-02-10;Medellin;Paqueteo 3-5;6265
2020-02-10;Neiva;Mercancia;859
2020-02-10;Neiva;Mensajeria;300
2020-02-10;Neiva;Paquetes 1-2;139
2020-02-10;Neiva;Paqueteo 3-5;58
2020-02-10;Pasto;Mercancia;885
2020-02-10;Pasto;Mensajeria;292
2020-02-10;Pasto;Paquetes 1-2;190
2020-02-10;Pasto;Paqueteo 3-5;99
2020-02-10;Pereira;Mercancia;8097
2020-02-10;Pereira;Mensajeria;1353
2020-02-10;Pereira;Paquetes 1-2;1313
2020-02-10;Pereira;Paqueteo 3-5;254
2020-02-10;Sincelejo;Mercancia;2089
2020-02-10;Sincelejo;Mensajeria;1116
2020-02-10;Sincelejo;Paquetes 1-2;665
2020-02-10;Sincelejo;Paqueteo 3-5;236
2020-02-10;Turbaco;Mercancia;8479
2020-02-10;Turbaco;Mensajeria;1062
2020-02-10;Turbaco;Paquetes 1-2;813
2020-02-10;Turbaco;Paqueteo 3-5;224
2020-02-10;Yumbo;Mercancia;35617
2020-02-10;Yumbo;Paquetes 1-2;6349
2020-02-10;Yumbo;Mensajeria;3927
2020-02-10;Yumbo;Paqueteo 3-5;1669
2020-02-03;Barranquilla;Mercancia;16772
2020-02-03;Barranquilla;Paquetes 1-2;3083
2020-02-03;Barranquilla;Mensajeria;2427
2020-02-03;Barranquilla;Paqueteo 3-5;959
2020-02-03;Bogota;Mercancia;123447
2020-02-03;Bogota;Paquetes 1-2;27900
2020-02-03;Bogota;Paqueteo 3-5;13584
2020-02-03;Bogota;Mensajeria;11341
2020-02-03;Bosconia;Mercancia;552
2020-02-03;Bosconia;Mensajeria;237
2020-02-03;Bosconia;Paquetes 1-2;128
2020-02-03;Bosconia;Paqueteo 3-5;61
2020-02-03;Bucaramanga;Mercancia;4070
2020-02-03;Bucaramanga;Paquetes 1-2;1788
2020-02-03;Bucaramanga;Mensajeria;1572
2020-02-03;Bucaramanga;Paqueteo 3-5;513
2020-02-03;Cienaga;Mercancia;1074
2020-02-03;Cienaga;Mensajeria;292
2020-02-03;Cienaga;Paquetes 1-2;279
2020-02-03;Cienaga;Paqueteo 3-5;82
2020-02-03;Cucuta;Paqueteo 3-5;2628
2020-02-03;Cucuta;Mercancia;1456
2020-02-03;Cucuta;Paquetes 1-2;791
2020-02-03;Cucuta;Mensajeria;468
2020-02-03;Ibague;Mercancia;1571
2020-02-03;Ibague;Paquetes 1-2;419
2020-02-03;Ibague;Mensajeria;383
2020-02-03;Ibague;Paqueteo 3-5;86
2020-02-03;Manizales;Mercancia;5631
2020-02-03;Manizales;Mensajeria;449
2020-02-03;Manizales;Paquetes 1-2;383
2020-02-03;Manizales;Paqueteo 3-5;90
2020-02-03;Medellin;Mercancia;62688
2020-02-03;Medellin;Paquetes 1-2;26580
2020-02-03;Medellin;Mensajeria;8812
2020-02-03;Medellin;Paqueteo 3-5;5988
2020-02-03;Neiva;Mercancia;1078
2020-02-03;Neiva;Mensajeria;330
2020-02-03;Neiva;Paquetes 1-2;150
2020-02-03;Neiva;Paqueteo 3-5;60
2020-02-03;Pasto;Mercancia;958
2020-02-03;Pasto;Mensajeria;411
2020-02-03;Pasto;Paquetes 1-2;232
2020-02-03;Pasto;Paqueteo 3-5;73
2020-02-03;Pereira;Mercancia;8487
2020-02-03;Pereira;Mensajeria;1499
2020-02-03;Pereira;Paquetes 1-2;1400
2020-02-03;Pereira;Paqueteo 3-5;256
2020-02-03;Sincelejo;Mercancia;2168
2020-02-03;Sincelejo;Mensajeria;1347
2020-02-03;Sincelejo;Paquetes 1-2;762
2020-02-03;Sincelejo;Paqueteo 3-5;228
2020-02-03;Turbaco;Mercancia;6353
2020-02-03;Turbaco;Mensajeria;1276
2020-02-03;Turbaco;Paquetes 1-2;862
2020-02-03;Turbaco;Paqueteo 3-5;269
2020-02-03;Yumbo;Mercancia;36040
2020-02-03;Yumbo;Paquetes 1-2;6519
2020-02-03;Yumbo;Mensajeria;4379
2020-02-03;Yumbo;Paqueteo 3-5;1965
2020-01-27;Barranquilla;Mercancia;13471
2020-01-27;Barranquilla;Paquetes 1-2;3254
2020-01-27;Barranquilla;Mensajeria;2519
2020-01-27;Barranquilla;Paqueteo 3-5;889
2020-01-27;Bogota;Mercancia;142234
2020-01-27;Bogota;Paquetes 1-2;28761
2020-01-27;Bogota;Paqueteo 3-5;10506
2020-01-27;Bogota;Mensajeria;10208
2020-01-27;Bosconia;Mercancia;464
2020-01-27;Bosconia;Paquetes 1-2;307
2020-01-27;Bosconia;Mensajeria;274
2020-01-27;Bosconia;Paqueteo 3-5;87
2020-01-27;Bucaramanga;Mercancia;4007
2020-01-27;Bucaramanga;Paquetes 1-2;1939
2020-01-27;Bucaramanga;Mensajeria;1304
2020-01-27;Bucaramanga;Paqueteo 3-5;645
2020-01-27;Cienaga;Mercancia;981
2020-01-27;Cienaga;Paquetes 1-2;432
2020-01-27;Cienaga;Mensajeria;262
2020-01-27;Cienaga;Paqueteo 3-5;145
2020-01-27;Cucuta;Paqueteo 3-5;2833
2020-01-27;Cucuta;Mercancia;1396
2020-01-27;Cucuta;Paquetes 1-2;943
2020-01-27;Cucuta;Mensajeria;388
2020-01-27;Ibague;Mercancia;1277
2020-01-27;Ibague;Mensajeria;411
2020-01-27;Ibague;Paquetes 1-2;370
2020-01-27;Ibague;Paqueteo 3-5;131
2020-01-27;Manizales;Mercancia;5115
2020-01-27;Manizales;Paquetes 1-2;421
2020-01-27;Manizales;Mensajeria;366
2020-01-27;Manizales;Paqueteo 3-5;90
2020-01-27;Medellin;Mercancia;58650
2020-01-27;Medellin;Paquetes 1-2;29266
2020-01-27;Medellin;Paqueteo 3-5;6957
2020-01-27;Medellin;Mensajeria;6740
2020-01-27;Neiva;Mercancia;811
2020-01-27;Neiva;Mensajeria;353
2020-01-27;Neiva;Paquetes 1-2;152
2020-01-27;Neiva;Paqueteo 3-5;70
2020-01-27;Pasto;Mercancia;795
2020-01-27;Pasto;Mensajeria;374
2020-01-27;Pasto;Paquetes 1-2;351
2020-01-27;Pasto;Paqueteo 3-5;166
2020-01-27;Pereira;Mercancia;8178
2020-01-27;Pereira;Mensajeria;1275
2020-01-27;Pereira;Paquetes 1-2;1270
2020-01-27;Pereira;Paqueteo 3-5;262
2020-01-27;Sincelejo;Mercancia;1619
2020-01-27;Sincelejo;Mensajeria;1056
2020-01-27;Sincelejo;Paquetes 1-2;649
2020-01-27;Sincelejo;Paqueteo 3-5;242
2020-01-27;Turbaco;Mercancia;7688
2020-01-27;Turbaco;Mensajeria;1010
2020-01-27;Turbaco;Paquetes 1-2;968
2020-01-27;Turbaco;Paqueteo 3-5;290
2020-01-27;Yumbo;Mercancia;40228
2020-01-27;Yumbo;Paquetes 1-2;6398
2020-01-27;Yumbo;Mensajeria;3472
2020-01-27;Yumbo;Paqueteo 3-5;1940
2020-01-20;Barranquilla;Mercancia;13452
2020-01-20;Barranquilla;Paquetes 1-2;3011
2020-01-20;Barranquilla;Mensajeria;2317
2020-01-20;Barranquilla;Paqueteo 3-5;822
2020-01-20;Bogota;Mercancia;127190
2020-01-20;Bogota;Paquetes 1-2;28960
2020-01-20;Bogota;Paqueteo 3-5;10608
2020-01-20;Bogota;Mensajeria;9813
2020-01-20;Bosconia;Mercancia;712
2020-01-20;Bosconia;Mensajeria;300
2020-01-20;Bosconia;Paquetes 1-2;188
2020-01-20;Bosconia;Paqueteo 3-5;57
2020-01-20;Bucaramanga;Mercancia;3923
2020-01-20;Bucaramanga;Paquetes 1-2;1836
2020-01-20;Bucaramanga;Mensajeria;1368
2020-01-20;Bucaramanga;Paqueteo 3-5;595
2020-01-20;Cienaga;Mercancia;1003
2020-01-20;Cienaga;Paquetes 1-2;351
2020-01-20;Cienaga;Mensajeria;325
2020-01-20;Cienaga;Paqueteo 3-5;85
2020-01-20;Cucuta;Paqueteo 3-5;2365
2020-01-20;Cucuta;Mercancia;1448
2020-01-20;Cucuta;Paquetes 1-2;779
2020-01-20;Cucuta;Mensajeria;428
2020-01-20;Ibague;Mercancia;1652
2020-01-20;Ibague;Mensajeria;379
2020-01-20;Ibague;Paquetes 1-2;366
2020-01-20;Ibague;Paqueteo 3-5;63
2020-01-20;Manizales;Mercancia;7110
2020-01-20;Manizales;Mensajeria;412
2020-01-20;Manizales;Paquetes 1-2;378
2020-01-20;Manizales;Paqueteo 3-5;77
2020-01-20;Medellin;Mercancia;60051
2020-01-20;Medellin;Paquetes 1-2;29668
2020-01-20;Medellin;Mensajeria;7100
2020-01-20;Medellin;Paqueteo 3-5;6398
2020-01-20;Neiva;Mercancia;903
2020-01-20;Neiva;Mensajeria;283
2020-01-20;Neiva;Paquetes 1-2;120
2020-01-20;Neiva;Paqueteo 3-5;71
2020-01-20;Pasto;Mercancia;1011
2020-01-20;Pasto;Mensajeria;394
2020-01-20;Pasto;Paquetes 1-2;222
2020-01-20;Pasto;Paqueteo 3-5;73
2020-01-20;Pereira;Mercancia;8282
2020-01-20;Pereira;Mensajeria;1303
2020-01-20;Pereira;Paquetes 1-2;1224
2020-01-20;Pereira;Paqueteo 3-5;243
2020-01-20;Sincelejo;Mercancia;1977
2020-01-20;Sincelejo;Mensajeria;1069
2020-01-20;Sincelejo;Paquetes 1-2;637
2020-01-20;Sincelejo;Paqueteo 3-5;249
2020-01-20;Turbaco;Mercancia;12237
2020-01-20;Turbaco;Mensajeria;1155
2020-01-20;Turbaco;Paquetes 1-2;800
2020-01-20;Turbaco;Paqueteo 3-5;262
2020-01-20;Yumbo;Mercancia;42329
2020-01-20;Yumbo;Paquetes 1-2;5918
2020-01-20;Yumbo;Mensajeria;3891
2020-01-20;Yumbo;Paqueteo 3-5;1848
2020-01-13;Barranquilla;Mercancia;13408
2020-01-13;Barranquilla;Paquetes 1-2;3175
2020-01-13;Barranquilla;Mensajeria;2644
2020-01-13;Barranquilla;Paqueteo 3-5;910
2020-01-13;Bogota;Mercancia;125278
2020-01-13;Bogota;Paquetes 1-2;32050
2020-01-13;Bogota;Paqueteo 3-5;13416
2020-01-13;Bogota;Mensajeria;10123
2020-01-13;Bosconia;Mercancia;727
2020-01-13;Bosconia;Mensajeria;383
2020-01-13;Bosconia;Paquetes 1-2;278
2020-01-13;Bosconia;Paqueteo 3-5;90
2020-01-13;Bucaramanga;Mercancia;3674
2020-01-13;Bucaramanga;Paquetes 1-2;1768
2020-01-13;Bucaramanga;Mensajeria;1404
2020-01-13;Bucaramanga;Paqueteo 3-5;604
2020-01-13;Cienaga;Mercancia;1028
2020-01-13;Cienaga;Paquetes 1-2;552
2020-01-13;Cienaga;Mensajeria;489
2020-01-13;Cienaga;Paqueteo 3-5;126
2020-01-13;Cucuta;Paqueteo 3-5;1966
2020-01-13;Cucuta;Mercancia;1401
2020-01-13;Cucuta;Paquetes 1-2;793
2020-01-13;Cucuta;Mensajeria;398
2020-01-13;Ibague;Mercancia;1533
2020-01-13;Ibague;Paquetes 1-2;493
2020-01-13;Ibague;Mensajeria;398
2020-01-13;Ibague;Paqueteo 3-5;72
2020-01-13;Manizales;Mercancia;4311
2020-01-13;Manizales;Paquetes 1-2;450
2020-01-13;Manizales;Mensajeria;341
2020-01-13;Manizales;Paqueteo 3-5;103
2020-01-13;Medellin;Mercancia;59221
2020-01-13;Medellin;Paquetes 1-2;32453
2020-01-13;Medellin;Paqueteo 3-5;7811
2020-01-13;Medellin;Mensajeria;7692
2020-01-13;Neiva;Mercancia;924
2020-01-13;Neiva;Mensajeria;297
2020-01-13;Neiva;Paquetes 1-2;136
2020-01-13;Neiva;Paqueteo 3-5;81
2020-01-13;Pasto;Mercancia;974
2020-01-13;Pasto;Mensajeria;354
2020-01-13;Pasto;Paquetes 1-2;275
2020-01-13;Pasto;Paqueteo 3-5;101
2020-01-13;Pereira;Mercancia;7707
2020-01-13;Pereira;Mensajeria;1361
2020-01-13;Pereira;Paquetes 1-2;1190
2020-01-13;Pereira;Paqueteo 3-5;271
2020-01-13;Sincelejo;Mercancia;1649
